,Name,Industry,Revenue,Purchase Price,Currency,SDE,Cash Flow,EBITDA,Margin,Multiple,URL,Product ID,City,State,Number of Employees,Date Added,Year Established,Listed By,Listing Financials,Listing Description,Listing Details,Type of Listing,ChatGPT Brief Analysis,ChatGPT Rating
225,"Established, profitable printing company DFW area",Printing Services,806000,900000,USD,,240,,0.0003,3750.0,https://www.bizbuysell.com/Business-Opportunity/established-profitable-printing-company-dfw-area/2333239/,2333239,Collin,Texas,5.0,Last 30 Days,1987.0,,"{'Asking Price:': '$900,000', 'Cash Flow:': '$240', 'Gross Revenue:': '$806,000', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': 'N/A', 'Rent:': '$5,500 per Month', 'Established:': '1987'}","Owner ready to retire - looking for a new owner/manager to purchase a very solid print shop.  Business was started in 1989, under current ownership since 2007. Sales and profits increase every year, 25%+ net profit (SDE). This will be an asset sale, there are no loans or leases on any of the equipment. There is a diverse customer base and long term, competent employees. If you have some experience in a printing company and want to be your own boss, this is a great opportunity for you.  If you have management experience and want to own your own company, owner will provide training and transition support. More detailed information will be provided to interested parties.  No brokers please.","{'Location:': 'Collin County, TX', 'Real Estate:': 'Leased', 'Building SF:': '4,500', 'Lease Expiration:': '6/30/2027', 'Employees:': '5', 'Facilities:': 'Facility is 4500 sq ft, mostly open production space (climate controlled) with some office space.  Assets include all printing and finishing equipment (digital, wide format, and offset).  There is room to grow and add additional equipment as needed.', 'Competition:': 'Long established business providing printing services for businesses in the community.  Bigger and much better equipped than a copy shop, small enough to provide personal service to all customers.', 'Growth & Expansion:': 'Marketing has been minimal for the last 5 years, no outside sales person.  Growth has been by referral.  Lots of possibilities for growth with new marketing push.', 'Support & Training:': 'Training and transition support as needed.', 'Reason for Selling:': 'Time to retire!'}",Business Opportunity,"The business meets the acquisition criteria set by Cayuga Lake Capital, with stable operating history and a motivated seller seeking retirement. However, the revenue and SDE are below the preferred range. Despite its lower financial metrics, the business's long-term presence, lack of loans or leases on equipment, and potential for growth through more robust marketing could be attractive.",5
226,Express Car Wash For Sale,Car Wash,250000,3200000,USD,,,,,,https://www.bizbuysell.com/Business-Opportunity/express-car-wash-for-sale/2333218/,2333218,Tarrant County,Texas,3000.0,Last 30 Days,2021.0,,"{'Asking Price:': '$3,200,000', 'Cash Flow:': 'N/A', 'Gross Revenue:': '$250,000', 'EBITDA:': 'N/A', 'FF&E:': '$25,000', 'Inventory:': '$10,000*', 'Real Estate:': 'N/A', 'Established:': '2021'}","Express car wash for Sale in Tarrant County featuring an 80-foot tunnel equipped with top-of-the-line Sonny's equipment, a conveyor belt with 16 vacuums, brand-new License Plate Recognition (LPR) readers, two pay stations, and DRB support.","{'Location:': 'Tarrant County, TX', 'Inventory:': 'Not included in asking price', 'Real Estate:': 'Owned', 'Building SF:': 'Included in asking price', 'Employees:': '3,000', 'Furniture, Fixtures, & Equipment (FF&E):': '1', 'Growth & Expansion:': 'Included in asking price', 'Financing:': 'Advertisement, Add more employees to sell memberships.'}",Business Opportunity,"The business offers an express car wash service, indicating recurring revenue as customers would likely return for future service; however, the revenue is significantly below the Cayuga Lake Capital acquisition criteria range of $2m to $20m. Furthermore, the business was established in 2021, which is recent compared to the preferred stable operating history of 5+ years. The financials also lack sufficient information on earnings and cash flow.",2
227,Legacy Cosmetic Dermatology Practice for Sale - Texas Panhandle Region,Dermatology,1176889,435000,USD,,214423,,0.1822,2.0287,https://www.bizbuysell.com/Business-Opportunity/legacy-cosmetic-dermatology-practice-for-sale-texas-panhandle-region/2333164/,2333164,Randall County,Texas,4.0,Last 30 Days,1995.0,Preparing for retirement,"{'Asking Price:': '$435,000', 'Cash Flow:': '$214,423', 'Gross Revenue:': '$1,176,889', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': '$100,000*', 'Rent:': '$5,698 per Month', 'Established:': '1995'}","This award-winning, cash-based practice has been offering Dermatology and Cosmetic Dermatology services in the Texas Panhandle since 1995. The practice has developed a loyal patient base familiar with cash-based services and has established a strong reputation for providing high-quality care. This innovative practice was the first to offer non-surgical cosmetic procedures in the area, with these services continuing to represent a significant portion of the business. The practice is consistently recognized for its excellence, having won the Best of (City Name) award for Best Dermatologist in 11 of the past 13 years. The practice specializes in non-surgical rejuvenation procedures, including injectables, laser resurfacing, intense pulsed light treatments, radiofrequency skin tightening, and excess fat reduction. Additional services include acne and acne scarring treatment and the diagnosis and treatment of skin cancer and sun damage. The practice attracts patients from Albuquerque, Oklahoma City, Lubbock, and Wichita and from surrounding towns, ranches, and farms. This is an excellent opportunity for a practicing dermatologist looking to start their own practice or a successful Med-Spa aiming to enhance their service offerings.","{'Location:': 'Randall County, TX', 'Inventory:': 'Not included in asking price', 'Real Estate:': 'Leased', 'Building SF:': 'N/A', 'Lease Expiration:': '9/30/2025', 'Employees:': '4', 'Facilities:': ""The modern facility, spanning 2,500 sq ft, is designed for efficient patient flow and staff coordination. It includes a reception area with a check-in counter, a waiting room with four chairs, six exam/procedure rooms, a photography room, and a post-procedure LED room. There’s also a spacious nurse station, an office for the physician, and a separate office for the business manager. Staff amenities include a break room, restroom, conference room, and a storage area between the manager's office and reception, along with an additional patient restroom."", 'Competition:': 'This practice benefits from quick patient scheduling; new patients typically see a doctor within 2-3 weeks, much sooner than the 3+ month waits at insurance-based practices. This shorter wait time attracts patients who might look for alternatives.   \r\n\r\nThere is limited competition coming from insurance-based dermatology practices and medispas.', 'Growth & Expansion:': ""The most apparent growth opportunity is to increase the new physician owner's hours. Transitioning from part-time to full-time could enhance revenue by serving more patients and appointments, fostering growth, and meeting service demand.  \r\n\r\nIntroducing new offerings, such as weight loss programs, anti-aging treatments, and lifestyle services—like supplements and hormone therapies—will expand the patient base and create new revenue streams."", 'Financing:': '$40,000 to a physician buyer on approved credit.', 'Support & Training:': 'The seller is willing to remain post-sale for 3-6 months to ensure a smooth transition.', 'Reason for Selling:': 'Seller is preparing for retirement'}",Business Opportunity,"This dermatology and cosmetic dermatology practice exhibits strong financial performance, with relatively high and stable revenue. It also scores high marks in company criteria, with a loyal client base and a strong, 26-year operating history. However, the seller's earnings are below $500k, which is a significant concern, and while the owner is seeking retirement, it is unclear if they are interested in a full exit or partial transition.",7
228,Lucrative Non-Surgical Pain Treatment Clinics – Scalable Growth!,Health,5652803,4000000,USD,,903024,,0.1597,4.4296,https://www.bizbuysell.com/Business-Opportunity/lucrative-non-surgical-pain-treatment-clinics-scalable-growth/2333111/,2333111,Houston,Texas,13.0,Last 30 Days,2021.0,,"{'Asking Price:': '$4,000,000', 'Cash Flow:': '$903,024', 'Gross Revenue:': '$5,652,803', 'EBITDA:': 'N/A', 'FF&E:': '$500,000', 'Inventory:': '$100,000', 'Rent:': '$25,000 per Month', 'Established:': '2021'}","Own a highly profitable, fast-growing health business with $5.65M in revenue and $903K in cash flow—and even more room to grow. This opportunity includes four operating clinics plus exclusive rights and a structured development plan for the entire Houston market, meaning the new owner will take over a clear roadmap for expansion. This requires a financially qualified buyer ready to execute the next phase of growth. These highly rated clinics, established between 2021 and 2023, operate in Sugar Land, The Heights, The Woodlands, and Cypress. Right now, each clinic runs just 1-2 days per week, leaving a huge opportunity to expand hours and services while leveraging the existing team and infrastructure. With 20,000+ leads already captured, there’s built-in demand for additional treatments. No medical experience needed—a physician medical advisor oversees all clinical aspects. The seller, who also owns clinics in Dallas, is selling to focus on that market but will provide support during the transition. The ideal buyer is business-minded, financially qualified, and ready to scale operations, open additional clinics, and introduce high-demand services like weight loss and anti-aging treatments. With stellar Google reviews across all locations and a well-trained team of 4 full-time and 9 part-time staff, this is a turnkey business with major growth potential. Serious inquiries only. Buyers should expect to receive an NDA by email before further details are shared.","{'Location:': 'Houston, TX', 'Inventory:': 'Included in asking price', 'Real Estate:': 'Leased', 'Building SF:': 'N/A', 'Lease Expiration:': 'N/A', 'Employees:': '13', 'Furniture, Fixtures, & Equipment (FF&E):': 'Included in asking price', 'Facilities:': 'The sale price includes all assets required to operate the business’ four clinics, including medical and office equipment, valued at approximately $500,000. This includes four sets of lobby furniture, office furniture, cabinetry, exam tables, medical supplies, centrifuges, computers, iPads, deep tissue laser devices, and ultrasound devices.\nApproximately $100,000 inventory includes medical products such as injections, syringes, biologic kits, sterilized supplies, gloves, table paper, orthobiologics, stem cells, and platelet-rich plasma.', 'Competition:': 'Regenerative medicine market in North America, valued at $6.48 billion in 2021, is projected to double by 2026, growing at a CAGR of over 20%. This surge is fueled by rising healthcare costs, advancements in biologic therapies, and a growing preference for non-surgical pain relief. With over 50 million Americans suffering from chronic pain, many seek alternatives to painkillers and surgery. Active baby boomers playing sports like pickleball further drive demand. QC Kinetix’s proprietary treatments and cash-based model position it to capitalize on this.', 'Growth & Expansion:': 'This franchise is poised for growth in Houston, one of the largest and most successful QC Kinetix markets. Opportunities include expanding existing clinic hours, converting 20,000+ captured leads, and adding services like weight loss, hormone therapy, and anti-aging treatments. Additionally, this sale includes exclusive development rights for the entire Houston market, allowing a new owner to open additional clinics and scale operations in a high-demand region.', 'Support & Training:': 'No prior medical experience required. Comprehensive training covers operations, marketing, and patient management. Ongoing support includes business coaching, marketing tools, and operational guidance. Franchisees also gain access to proprietary treatment protocols, advertising resources, and a proven business model, enabling them to scale efficiently.', 'Reason for Selling:': 'Narrow focus to Dallas market', 'Franchise:': 'This business is currently an established franchise'}",Business Opportunity,"The business operates in a rapidly growing industry, with ample room for expansion. It boasts a high revenue and cash flow, and has a strong customer base due to its strong Google reviews. However, it falls short in terms of the Cayuga Lake Capital acquisition criteria considering its young operating history and absence of clear seller motives.",6
229,Amazon & Ecommerce Fountain Pen Brand for Sale.,Accessible Luxury,,1265907,USD,,383608,,,3.3,https://www.bizbuysell.com/Business-Opportunity/amazon-and-ecommerce-fountain-pen-brand-for-sale/2332819/,2332819,Austin,Texas,0.0,Last 30 Days,2022.0,,"{'Asking Price:': '$1,265,907', 'Cash Flow:': '$383,608', 'Gross Revenue:': 'N/A', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': '$547,000*', 'Established:': '2022'}","The brand combines British elegance with modern D2C convenience, capturing the growing ""accessible luxury"" segment with protected trademarks in US, UK, and China markets. With new product lines ready for launch and multiple market expansion opportunities, this brand represents an ideal acquisition target for buyers seeking either a stable cash-flow generator or an aggressive growth platform.","{'Location:': 'Austin, TX', 'Inventory:': 'Not included in asking price', 'Employees:': '0', 'Facilities:': 'Assets Included in the Sale:\r\n-\tAmazon Seller Central account\r\n-      D2C website\r\n-\tBrand and constituent ASINs / products\r\n-\tDomains and all site/content files\r\n-\tSupplier Contracts/Relationships\r\n-\tTrademarks\r\n-\tDesign copyright\r\n-      Social Media Acccounts (Home Based)', 'Competition:': 'The brand has strategically positioned itself in the ""sweet spot"" of the luxury writing instrument market, offering premium quality at accessible price points ($45.95-$92.95). This positioning has insulated the brand from price wars while maintaining attractive margins.', 'Growth & Expansion:': 'New products ready to launch, add additional amazon markets, expand shopify internationally, push meta ads, influencer and organic content.', 'Support & Training:': 'The Seller is willing to offer 60 days of email support and fortnightly calls to ensure a smooth transition. The existing team runs the business with minimal input from owners required.', 'Reason for Selling:': 'Entering new phase of life', 'Home-Based:': 'This business is currently Home-Based'}",Business Opportunity,"The accessible luxury brand with protected trademarks in key markets and strong potential for growth presents an appealing acquisition. Cash flow is stable, albeit the business lacks a strong operating history since it's only a few months old. The absence of employees and potential for market expansion align with the 'low capital expenditures and growth opportunity' criteria from Cayuga Lake Capital, but it falls short on revenue and seller earnings guidelines.",6
230,Event Ballroom Venue,Event Venue,,125000,USD,,,,,,https://www.bizbuysell.com/Business-Opportunity/event-ballroom-venue/2332698/,2332698,Fort Worth,Texas,,Last 30 Days,2015.0,,"{'Asking Price:': '$125,000', 'Cash Flow:': 'N/A', 'Gross Revenue:': 'N/A', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': 'N/A', 'Rent:': 'N/A', 'Established:': '2015'}","Premier Event Venue in North Ft. Worth / Alliance, TX** Discover an exceptional opportunity to own a premier event venue located in the vibrant heart of North Ft. Worth / Alliance, TX. This stunning facility effortlessly combines modern elegance with timeless beauty, making it the perfect setting for a variety of events. **Venue Highlights:** - **Capacity**: Accommodates up to 300 guests, ideal for weddings, quinceañeras, mitzvahs, Sweet Sixteens, Christmas parties, corporate gatherings, and more. - **Flexible Design**: The spacious ballroom features an open floor plan, allowing clients to customize their event to match their unique vision. - **Private Suites**: On the day of the event, clients can prepare in a luxurious bridal suite, while the groom and his groomsmen enjoy their own dedicated lounge. - **Catering Facilities**: Our fully equipped caterer prep kitchen ensures seamless service, enhancing the overall guest experience. - **Elegant Decor**: The venue is adorned with beautiful chandeliers and wall sconces, adding a touch of sophistication to any occasion. - **Flexible Design**: The spacious ballroom features an open floor plan, allowing clients to customize their event to match their unique vision. - **Private Suites**: On the day of the event, clients can prepare in a luxurious bridal suite, while the groom and his groomsmen enjoy their own dedicated lounge. - **Catering Facilities**: Our fully equipped caterer prep kitchen ensures seamless service, enhancing the overall guest experience. - **Patio**: lighted exterior patio for a wonderful photo opportunity This venue not only offers exceptional value but also provides an unforgettable backdrop for creating cherished memories. Don’t miss your chance to invest in this exquisite setting! Sales price $125,000 Short list of Assets that are include:  Chivalry Chairs, tables, multiple colors of table cloths,  pipe and drape with various colors, sound system with blue tooth capability, decor, lighted letters, silk flower arrangements with vases and table decorations, chargers, ice machine, margarita machine, movable bar, three comp sink large crystal chandeliers","{'Location:': 'Fort Worth, TX', 'Real Estate:': 'Leased', 'Building SF:': '6,000', 'Lease Expiration:': '1/1/2028', 'Facilities:': '6,000 sq. ft facility.  Real Estate is NOT included.  List of fixtures, furniture, equipment, and decoration upon request.  Chivalry chairs, tables, multiple color of table cloths,  pipe and drape with various colors, sound system with blue tooth capability, decor, lighted letters, silk flower arrangements with vases and table decorations, chargers, catering kitchen, ice machine, margarita machine, movable bar, three comp sink, lighted patio, large crystal chandeliers, brides room, grooms room and multi person restrooms.', 'Competition:': 'Target market is Weddings, Anniversary Parties, Quinceaneras, Celebration of Life, Religious Events, School Dances, Proms, Corporate Events, Christmas Parties', 'Growth & Expansion:': 'Business has multiple opportunities to up sell with items not included in the basic nightly rental.  Marketing to corporations for training during the weekdays. Google, Facebook and Instagram are key advertising opportunity', 'Support & Training:': 'Owner will provide one month of training on site, and additional month of virtual training', 'Reason for Selling:': 'Birth of a baby'}",Business Opportunity,"This business offers an exceptional opportunity as an event venue which is a non-cyclical service in a fragmented industry and thus meets one of the Cayuga Lake Capital acquisition criteria. However, it falls short on the financial criteria as there is no available data for revenue or seller earnings. Moreover, the listing hints at opportunities for growth and expansion, which may appeal to a buyer seeking a business with potential for increased profitability.",5
231,"Turnkey Restaurant Opportunity in a High-Traffic Wylie, TX Location!",Restaurant,290000,175000,USD,,,,,,https://www.bizbuysell.com/Business-Opportunity/turnkey-restaurant-opportunity-in-a-high-traffic-wylie-tx-location/2332677/,2332677,Wylie,Texas,3.0,Last 30 Days,,Focusing on other business,"{'Asking Price:': '$175,000', 'Cash Flow:': 'N/A', 'Gross Revenue:': '$290,000', 'EBITDA:': 'N/A', 'FF&E:': '$50,000', 'Inventory:': '$1,500', 'Rent:': '$4,200 per Month', 'Established:': 'N/A'}","This is an incredible opportunity to acquire a fully built-out restaurant in one of Wylie's busiest commercial corridors. This location benefits from heavy daily traffic, excellent visibility, and a good customer base. The restaurant is currently operational and also has some catering business, adding an additional revenue stream. The facility is in excellent condition, featuring a fully equiped kitchen, new AC, a new exhaust system, and a high-capacity grease trap (1000 gallons), making it ideal for a variety of concepts. This restaurant space can be converted into any concept (subject to landlord approval) including potelly adding a hukkah lounge, with tremendous potential to become a go-to spot for locals, families, and professionals in the area. With its strategic location, established infrastructure, and potential for concept adaptation, the establishment is well-positioned for continued success and growth. Don't Miss Out! This is a rare opportunity to take over a high-potential restaurant in a growing and vibrant market. Whether you continue the current concept or introduce something new, the foundation for success is already in place!","{'Location:': 'Wylie, TX', 'Inventory:': 'Included in asking price', 'Real Estate:': 'Leased', 'Building SF:': '2,100', 'Lease Expiration:': '12/31/2029', 'Employees:': '3', 'Furniture, Fixtures, & Equipment (FF&E):': 'Included in asking price', 'Facilities:': 'Square Footage: 2,000 sq. ft.\r\nLease Terms: Lease valid through December 2029 with renewal options\r\nRent: $4200 per month (including NNN)\r\nFurniture, Fixtures & Equipment (FF&E) Value: Approximately $50,000\r\n\r\nKitchen Infrastructure:\r\n12-foot commercial hood\r\n1,000-gallon grease trap\r\nNew AC, new exhaust system, and new hood fan\r\n\r\nSeating Capacity: 75 guests\r\n\r\nCurrent Employees: 3', 'Competition:': 'Prime Location: The restaurant is located on a major highway with high visibility, ensuring steady daily traffic and strong brand exposure.\r\n\r\nDemographics: Wylie, TX, is a rapidly growing community with a strong mix of middle-to-upper-income households, creating sustained demand for dining establishments.\r\n\r\nNearby Attractions:\r\n\r\nA high school nearby provides an opportunity to attract students, teachers, and families. This could make the location ideal for a burger concept, café, or fast-casual eatery catering to school and sports teams.', 'Growth & Expansion:': 'Expansion of catering services\r\n\r\nIncreased marketing and online presence\r\n\r\nPartnerships with local schools and businesses for group dining and events\r\n\r\nIntroduction of third-party delivery services for additional revenue streams\r\n\r\nHokkah Lounge - Potential to boost sales by extending the business hours', 'Support & Training:': 'One week', 'Reason for Selling:': 'Focusing on other business'}",Business Opportunity,"This restaurant business fits the acquisition criteria of Cayuga Lake Capital in some ways. It falls in the desired revenue range, while the seller's reason for selling indicates a motivation to transition roles. However, the financials are not provided comprehensively, and it is also unclear whether it has a stable operation history of 5+ years.",6
232,"Turnkey Vape & Smoke Shop–Prime Location, High-End Design,Growth Ready",Vape & Smoke Shop,202000,65000,USD,,28000,,0.1386,2.3214,https://www.bizbuysell.com/Business-Opportunity/turnkey-vape-and-smoke-shop-prime-location-high-end-design-growth-ready/2332655/,2332655,San Antonio,Texas,2.0,Last 30 Days,2020.0,,"{'Asking Price:': '$65,000', 'Cash Flow:': '$28,000', 'Gross Revenue:': '$202,000', 'EBITDA:': 'N/A', 'FF&E:': '$18,500', 'Inventory:': '$35,000', 'Rent:': '$2,400 per Month', 'Established:': '2020'}","High-End Vape & Smoke Shop for Sale – Turnkey Business in Prime San Antonio Location Price: $65,000 (includes all inventory, equipment, and assets) Business Overview: Rare opportunity to acquire a well-established vape and smoke shop in the highly desirable Stone Oak area of San Antonio. Operating since 2020, this store boasts a modern, high-end buildout that stands out in the industry. The shop offers a range of products including Nicotine Disposables, E-liquid, Vape Hardware, Delta Products, Kratom, Glass, and Smoking Accessories. Additionally, it features Kratom drinks on nitro tap—a proprietary growth opportunity for expansion into other locations. This sale includes all furniture, fixtures, equipment, supplies, and inventory. The store is currently run absentee with minimal owner involvement in ordering inventory, offering a seamless transition for a passive owner, or an opportunity for a hands-on operator to immediately increase profitability by reducing payroll and driving sales Business Highlights: •	Prime Location: Busy shopping center with high visibility, surrounded by complementary businesses such as a brewery and multiple restaurants, ensuring a steady flow of foot traffic. •	Turnkey Operation: Fully set up with quality display cases, full inventory, equipment, and POS. The business is ready for immediate takeover, walk in tomorrow and be generating cash flow. •	Unique Offering: Professional 8-spout kegerator offering Kratom Tea on Tap. Includes recipes and all necessary brewing equipment. •	Strong Customer Base: Over 3,500 customer database, with opportunity for re-engagement through direct outreach. •	High Gross Profit Margin: With a 71% gross margin, this business is structured for strong earnings potential. A hands-on owner can leverage the high-margin model to quickly improve profitability by increasing sales through customer engagement and marketing. •	Long Standing Supplier Relationships: Vendor relationships to be shared upon closing. •	Experienced Staff in Place: Two long-term employees currently cover the full schedule and are open to remaining with the business. •	Growth Potential: o	$0 Spent on Marketing – Immediate opportunity to grow sales through targeted advertising and promotions. o	3,500+ Customer Database – Direct outreach and re-engagement campaigns can drive immediate revenue growth. o	Kratom Beverage Expansion – Leverage the growing demand for Kratom products as the only shop in San Antonio offering Kratom Tea on Tap! o	Online & Digital Presence: Website creation, improved Google/Apple/Yelp listings, and social media campaigns can dramatically increase traffic. o	SEO Optimization & Social Media Marketing: Leveraging search engine optimization to increase discoverability and implementing social media campaigns to attract new customers. o	Delivery Services: Introducing delivery options via third-party services or an in-house system could significantly expand the customer base and drive additional revenue. Financial Snapshot: •	Peak Annual Sales: $324,000 •	Average Annual Sales (2022-2024): $202,000 •	Strong Profit Margin: 71% Gross Margin •	Inventory Value: $35,000 (cost) / $138,000 (retail) •	FFE (Furniture, Fixtures & Equipment): $18,500 •	Rent: $2,400/month + NNN ($1,200) •	Payroll (2024): $61,000 (could be reduced significantly with owner involvement) Why Buy This Business? Incredible opportunity for a new owner to step in and leverage an established customer base and premium buildout. An absentee owner can restore peak sales with minimal operational improvements, while a hands-on operator can immediately increase profitability. With improvements to online presence, including better visibility on mapping services, a dedicated website, SEO strategies, and the addition of delivery services, there is enormous potential for increased sales and customer acquisition. Turnkey Business—close the deal today and start selling tomorrow! NDA required for additional details","{'Location:': 'San Antonio, TX', 'Inventory:': 'Included in asking price', 'Real Estate:': 'Leased', 'Building SF:': '1,090', 'Lease Expiration:': '2/28/2030', 'Employees:': '2', 'Furniture, Fixtures, & Equipment (FF&E):': 'Included in asking price', 'Facilities:': 'Modern, high-end vape & smoke shop with premium buildout in a prime San Antonio location. Sleek interior design, quality display cases, a professional 8-spout kegerator for Kratom drinks. Sale includes $35K in inventory (cost), $138K (retail value), and $18.5K in furniture, fixtures & equipment (FFE). Turnkey setup with security system, POS, and all operational essentials. Well-maintained space in a high-traffic center with strong visibility, ideal complementary business surrounding, and ample parking.', 'Competition:': ""The alternative solutions market is rapidly expanding as consumers seek alternatives to traditional smoking products. Stone Oak is growing quickly, and it's high-income demographics support premium product offerings and ensure strong customer demand.\r\n\r\nCompetitive Advantage:\r\n• Premium, modern store design that stands out from traditional smoke shops.\r\n• Established 3,500+ customer data base for immediate revenue potential through targeted outreach and re-engagement.\r\n• Untapped digital & local marketing opportunities for immediate growth."", 'Growth & Expansion:': 'Untapped Advertising: No current marketing—huge opportunity to grow sales through ads, social media, promotions, and direct engagement.\r\n\r\nCustomer Re-Engagement: Leverage a 3,500+ customer database with targeted campaigns to quickly boost revenue by reconnecting with past customers.\r\n \r\nProduct Expansion: Refine product offering to keep up with emerging alternative products.\r\n\r\nOnline Presence & Delivery: Strengthen online presence, add e-commerce, and offer delivery.\r\n\r\nOwner Involvement: Hands-on ownership can optimize operations and drive profitability.', 'Financing:': 'Flexible Financing- Seller financing available with 50% down for qualified buyer', 'Support & Training:': 'The new owner will receive full support for a seamless transition, gaining the knowledge needed to maximize the business’s potential. All business processes, vendor contacts, account relationships, and exclusive Kratom drink recipes will be provided. Two experienced long-term employees are in place and willing to stay on, ensuring smooth day-to-day operations.', 'Reason for Selling:': 'Owner has other business ventures that require full attention'}",Business Opportunity,"The business shows significant financial potential with high gross profits, but falls short with annual revenues below Cayuga Lake Capital's acquisition criteria of $2m. It's a young business established in 2020 with a unique offering in an expanding industry, but lacks the preferred stable history of 5+ years. The owner seems motivated to reduce involvement, fitting the preferred owner profile for Cayuga Lake, hence a well-negotiated deal could result in a positive acquisition.",7
233,9 year Established Barbershop In High Traffic Area For Sale,Barbershop,100000,100000,USD,,,,,,https://www.bizbuysell.com/Business-Opportunity/9-year-established-barbershop-in-high-traffic-area-for-sale/2332648/,2332648,Mansfield,Texas,10.0,Last 30 Days,2016.0,,"{'Asking Price:': '$100,000', 'Cash Flow:': 'N/A', 'Gross Revenue:': '$100,000', 'EBITDA:': 'N/A', 'FF&E:': '$55,000', 'Inventory:': 'N/A', 'Rent:': '$4,000 per Month', 'Established:': '2016'}","Don't miss out on this incredible opportunity to own a thriving barbershop that is fully leased and generates consistent revenue. Located in a prime, high-traffic neighborhood, this business is perfectly positioned for continued success. With 10 spacious and well-maintained barber stations, this barbershop is a true gem for both experienced operators and investors looking for a turnkey opportunity. Key Features: *Fully Leased with 10 Barber Stations: No vacancy risk—secured, long-term leases with reliable tenants. *High-Traffic Location: Situated in a bustling neighborhood that ensures consistent foot traffic and visibility. Ideal for attracting both loyal customers and new walk-ins. *Turnkey Investment: The shop is fully equipped, operational, and ready for immediate revenue generation. No need for additional investments. *Well-Maintained & Modern: Stylish and functional interior, with up-to-date fixtures and equipment, making it a desirable location for barbers and clients alike. *Strong Demand: The location boasts a loyal customer base and high demand for grooming services, ensuring long-term viability. Whether you're looking to run the business yourself or benefit from passive income, this fully leased barbershop is an exceptional investment opportunity. Get in touch today to secure this prime asset and take advantage of the growing demand in the area! Existing lease on the building has less than a year, with the ability to renegotiate with the current landlord.","{'Location:': 'Mansfield, TX', 'Inventory:': 'Included in asking price', 'Real Estate:': 'Leased', 'Building SF:': '1,300', 'Lease Expiration:': '2/28/2026', 'Furniture, Fixtures, & Equipment (FF&E):': 'Included in asking price', 'Facilities:': 'All furniture, fixtures, signs, and social media & Google assets', 'Reason for Selling:': 'Exiting into other ventures'}",Business Opportunity,"The business, a thriving barbershop, shows potential for continued success due to its favorable location in a high-traffic neighborhood and long-term leases with reliable tenants. However, it has a comparatively low revenue of $100,000 and a lack of transparency in cash flow and EBITDA, which is a concern for financial stability. Furthermore, the dependence on lease renegotiation may pose a risk but with a strong demand for grooming services in the area, there are solid earning potentials if managed properly.",6
234,"Mathnasium Learning Center for Sale, TX (2332616)",Educational Services,103000,40000,USD,,,,,,https://www.bizbuysell.com/Business-Opportunity/mathnasium-learning-center-for-sale-tx-2332616/2332616/,2332616,Bell County,Texas,11.0,Last 30 Days,2018.0,Retirement,"{'Asking Price:': '$40,000', 'Cash Flow:': 'N/A', 'Gross Revenue:': '$103,000', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': '$10,000', 'Rent:': '$2,100 per Month', 'Established:': '2018'}",With over 1000 centers – and more opening each week – Mathnasium is rapidly growing in neighborhoods around the world. That’s because we are passionate about what we do. It’s also because our franchise combines all of the factors experts agree are critical to maximize your probability of success: - Exceptional market demand with a superior product to respond to that demand. - The right people to teach you the business and support your efforts. - A proven track record of success. - Reasonable startup investment requirements. - A painless process which allows you to learn more – and take easy steps to becoming a franchisee.,"{'Location:': 'Bell County, TX', 'Inventory:': 'Included in asking price', 'Real Estate:': 'Leased', 'Building SF:': '1,248', 'Lease Expiration:': '11/30/2026', 'Employees:': '11', 'Facilities:': 'Own a successful Mathnasium franchise, operating since February 2018. The 1,248 sq/ft facility is in excellent condition, located in a shopping plaza with ample parking. Owner retiring.  Great opportunity to own an established business with strong community presence.', 'Competition:': 'Neighboring businesses include restaurants, a dialysis center, speech therapy clinic and realtor offices.', 'Growth & Expansion:': 'Supplemental education is on the rise as pressure to not only pass, but excel in math is being applied to students and families. Our unique and flexible education method speaks to families because we are able to teach students math in a way that makes sense to them. After a few short months attending Mathnasium, students not only gain a fundamental understanding of math, but confidence that has impact on all areas of their lives.', 'Support & Training:': 'We want your transition to be as smooth as possible for both you and your customers. The current owner will provide any assistance needed and you will have access to in-depth online and in person training at the Mathnasium home office. Ongoing support from your Franchise Business Consultant will ensure your continued success.', 'Reason for Selling:': 'Retirement', 'Franchise:': 'This business is currently an established franchise', 'Business Website:': 'https://mathnasiumfranchise.com/'}",Business Opportunity,"While the business has a solid standing in the community and a repeat client base, which are positives, it falls short on the Cayuga Lake Capital acquisition criteria primarily due to its low revenue and unlisted seller earnings. The business also has a relatively short operating history (under the desired 5-year threshold), which may entail some risks. There may be potential for growth given the rising trend of supplemental education, but it would require strategic management and possible additional investment.",5
