,Name,Industry,Revenue,Purchase Price,Currency,SDE,Cash Flow,EBITDA,Margin,Multiple,URL,Product ID,City,State,Number of Employees,Date Added,Year Established,Listed By,Listing Financials,Listing Description,Listing Details,Type of Listing,ChatGPT Brief Analysis,ChatGPT Rating
426,Cascades Car Wash | AMA Market,Car Wash,,2000000,USD,,,,,,https://www.bizbuysell.com/Business-Real-Estate-For-Sale/cascades-car-wash-ama-market/2334769/,2334769,Amarillo,Texas,,Last 30 Days,2017.0,"Simon Assaf and Cayson Fincher in conjunction with Matthews Real Estate Investment Services, Inc.","{'Asking Price:': '$2,000,000', 'Gross Revenue:': 'N/A', 'Price/Sq. Ft.:': 'N/A', 'NOI:': 'N/A', 'Building SF:': '4,480', 'FF&E:': 'N/A', 'Year Built:': 'N/A'}","This express car wash, established in 2017, is strategically located in the thriving Amarillo market within the Texas Panhandle. The facility features a 130-ft chain conveyor tunnel designed for efficiency and customer satisfaction, along with 20 vacuum drops and three pay stations for seamless operations. Positioned along a high-visibility corridor with a 2023 daily traffic count of approximately 26,000 vehicles, this location offers consistent exposure and a reliable customer base. With a proven track record and modern equipment, this investment presents a compelling opportunity for steady revenue in a growing market. This listing is represented by Simon Assaf and Cayson Fincher in conjunction with Matthews Real Estate Investment Services, Inc., a cooperating foreign broker for this listing pursuant to Section 535.4(b) of the Texas Administrative Code.","{'Location:': 'Amarillo, TX', 'Type:': 'Other Business Real Estate', 'Building SF:': '4,480', 'Building Status:': 'Established', 'Facilities:': '130-ft Chain Conveyor Tunnel 20 Vacuum Drops 3 Pay Stations', 'Location Description:': 'Region; Texas Panhandle. Market; AMA'}",Business-Real-Estate-For-Sale,"This express car wash in Amarillo has a strong strategic location within a growing market, indicating potential for stable revenue generation. However, the lack of provided financial details such as revenue, cash flow, and EBITDA makes it challenging to assess its profitability and operational efficiency. Until these financial details can be clarified, we recommend caution in regard to this acquisition.",5.0
427,Fully Entitled Car Wash Site,Car Wash,,1500000,USD,,,,,,https://www.bizbuysell.com/Business-Real-Estate-For-Sale/fully-entitled-car-wash-site/2334733/,2334733,Abilene,Texas,,Last 30 Days,,,"{'Asking Price:': '$1,500,000', 'Gross Revenue:': 'N/A', 'Price/Sq. Ft.:': 'N/A', 'NOI:': 'N/A', 'Building SF:': 'N/A', 'FF&E:': 'N/A', 'Year Built:': 'N/A'}","This fully entitled car wash site, formerly a Take 5 Oil Change, sits on 4.080 acres in Abilene, TX—a growing city known for its strong economy, vibrant community, and strategic location along major highways. Abilene offers a thriving business environment, making this property an excellent investment opportunity.","{'Location:': 'Abilene, TX', 'Type:': 'Other Business Real Estate', 'Building Status:': 'Permitted', 'Location Description:': 'Texas Panhandle'}",Business-Real-Estate-For-Sale,"The business does not meet Cayuga Lake Capital's acquisition criteria in terms of revenue and seller earnings as given details are insufficient. The benefits include a strategic location and a possible strong economy in the service area. However, financial details and stability of the business need further investigation for a comprehensive evaluation.",5.0
428,New To Market: Childcare Center For Sale,Childcare Services,,2164000,USD,,,,,,https://www.bizbuysell.com/Business-Real-Estate-For-Sale/new-to-market-childcare-center-for-sale/2332170/,2332170,Euless,Texas,,Last 30 Days,,Sands Investment Group,"{'Asking Price:': '$2,164,000', 'Gross Revenue:': 'N/A', 'Price/Sq. Ft.:': 'N/A', 'NOI:': 'N/A', 'Building SF:': 'N/A', 'FF&E:': 'N/A', 'Year Built:': 'N/A'}","Sands Investment Group is Pleased to Exclusively Offer For Sale this 10,820 SF Childcare Center Located in Euless, TX. This Deal Includes an Opportunity to Acquire the Business and Real Estate of a Turn-Key Childcare Center in the Growing Dallas-Fort Worth-Arlington MSA and the Property is Less Than 10 Minutes Away From the Dallas Fort-Worth International Airport, Providing For a Secured Investment.","{'Location:': 'Euless, TX', 'Type:': 'Other Business Real Estate', 'Building Status:': 'Established', 'Facilities:': '10,820 sq. ft.'}",Business-Real-Estate-For-Sale,"The business doesn't provide gross revenue, Seller's Discretionary Earnings (SDE), cash flow, and EBITDA, which poses a high risk to potential investors. It's targeted audience (parents in the Dallas-Fort Worth-Arlington MSA), along with its prime proximity to the airport, indicates a possible strong and consistent customer base. However, more financial details are needed before it can meet the Cayuga Lake Capital acquisition criteria.",4.0
429,Cowboy Car Wash | Full Service Opportunity,Car Wash,,1500000,USD,,,,,,https://www.bizbuysell.com/Business-Real-Estate-For-Sale/cowboy-car-wash-full-service-opportunity/2331685/,2331685,Terrell,Texas,,Last 30 Days,2006.0,,"{'Asking Price:': '$1,500,000', 'Gross Revenue:': 'N/A', 'Price/Sq. Ft.:': 'N/A', 'NOI:': 'N/A', 'Building SF:': 'N/A', 'FF&E:': 'N/A', 'Year Built:': '2006'}","Located at 545 FM 148 in Terrell, TX, this modern car wash facility spans 2.519 acres, providing ample space for operations and potential expansion. The site is fully equipped with Sonny's Equipment and Micrologics POS, featuring one tunnel and one in-bay automatic wash, ensuring efficiency and high-volume service. The building, constructed in 2006, includes multiple vacuum stations for customer convenience. Situated in the thriving DFW market, Terrell is experiencing steady residential and commercial growth. The car wash benefits from consistent traffic flow due to its proximity to major retailers, restaurants, and essential businesses, making it an attractive investment opportunity in a high-demand location. The wash is permanently closed so this is an asset sale looking for a new owner-operator or developer. Ask the Broker for a list of approved site uses.","{'Location:': 'Terrell, TX', 'Type:': 'Other Business Real Estate', 'Building Status:': 'Established', 'Location Description:': 'Region: NTXMarket: DFW'}",Business-Real-Estate-For-Sale,"This business could be a valuable acquisition target because it is in a rapidly growing location with high-demand for its service. However, the financials are unknown and the business is currently permanently closed which can be a risk. Additionally, the listing does not provide information on revenue, which makes it hard to assess its profitability, although its positioning in a high-traffic area near other businesses suggests a high potential for revenue generation.",5.0
430,New to Market: Established Childcare Business For Sale,Day Care Center,,2444000,USD,,,,,,https://www.bizbuysell.com/Business-Real-Estate-For-Sale/new-to-market-established-childcare-business-for-sale/2330996/,2330996,Beaumont,Texas,150.0,Last 30 Days,2006.0,Sands Investment Group,"{'Asking Price:': '$2,444,000', 'Gross Revenue:': 'N/A', 'Price/Sq. Ft.:': 'N/A', 'NOI:': 'N/A', 'Building SF:': 'N/A', 'FF&E:': 'N/A', 'Year Built:': '2006'}","Sands Investment Group is pleased to exclusively present the opportunity to acquire a well-established day care center. This offering features a fully operational, turn-key center with a licensed capacity for 150 students, as well as the underlying real estate, providing an excellent investment opportunity.","{'Location:': 'Beaumont, TX', 'Type:': 'Other Business Real Estate', 'Building Status:': 'Established', 'Facilities:': 'This build-to-suit facility features 10 classrooms that each come with individual bathrooms, a lunch room, library, game room, 4,000 SF gym, and a covered drop-off/pickup area.'}",Business-Real-Estate-For-Sale,"The investment seems interesting, offering a well-established day care center. However, its financial details are not clearly provided which raises some risk flags. It doesn't seem to fit the Cayuga Lake Capital's financial acquisition criteria given the missing revenue data and we can't verify the stability of this business without this financial information.",5.0
431,New to Market: Operating Childcare Center (Business and Real Estate),Educational Services,,1661405,USD,,,,,,https://www.bizbuysell.com/Business-Real-Estate-For-Sale/new-to-market-operating-childcare-center-business-and-real-estate/2330986/,2330986,Malakoff,Texas,,Last 30 Days,,Sands Investment Group,"{'Asking Price:': '$1,661,405', 'Gross Revenue:': 'N/A', 'Price/Sq. Ft.:': 'N/A', 'NOI:': 'N/A', 'Building SF:': '8,000', 'FF&E:': 'N/A', 'Year Built:': 'N/A'}","Sands Investment Group is Pleased to Present Exclusively For Sale The 8,000 SF Center. This Deal Includes an Opportunity to Acquire Both the Business and Real Estate of a Turn-Key Center That Has a Total Licensed Capacity of 119 Students.","{'Location:': 'Malakoff, TX', 'Type:': 'Other Business Real Estate', 'Building SF:': '8,000', 'Building Status:': 'Established'}",Business-Real-Estate-For-Sale,"The business appears to be a well-established and large capacity educational center, suggesting it could have a stable operating history and a potential recurring revenue stream from its students. Unfortunately, the financial details such as revenue, SDE, cash flow, and EBITDA are not provided, making it difficult to determine its performance and profitability. Given it falls short of the $2m revenue threshold of Cayuga Lake Capital's acquisition criteria, it might be a less desirable acquisition target for them.",3.0
432,"Turnkey Business Radio Franchise – Connect, Broadcast, Profit",Broadcasting,,,USD,,,,,,https://www.bizbuysell.com/Start-Up-Business/turnkey-business-radio-franchise-connect-broadcast-profit/2337521/,2337521,,Texas,,Last 30 Days,2003.0,,"{'Established:': '2003', 'Initial Fee:': '$5,700', ""Capital Req'd:"": 'N/A'}","Own a Business That Builds Influence & Generates Multiple Revenue Streams Business RadioX® is more than just a broadcasting platform—it’s a proven business model that connects business leaders, builds authority, and generates multiple revenue streams. We help solopreneurs, professional service providers, and organizations create thriving business communities while turning conversations into profitable opportunities. How You Make Money with Business RadioX® As a BRX community leader, you monetize your platform in multiple ways: Sponsorship & Advertising – Local businesses and brands pay to be featured. Premium Guest Appearances – Business leaders invest in exposure through interviews and branded content. Strategic Partnerships – Collaborate with associations and organizations for long-term sponsorship deals. Business Development & Lead Generation – Convert high-value conversations into direct opportunities. Content Licensing & Distribution – Monetize and repurpose content across multiple platforms. Live & Virtual Events – Host exclusive networking, mastermind, and thought-leadership events. A Business Model Designed for Growth **Perpetual Prospecting System – Build relationships with decision-makers who want to talk to you. ** Low Overhead, High Flexibility – No expensive studios or inventory—operate on your terms. ** Scalable & Profitable – Grow at your own pace with multiple income streams. ** Community Impact & Authority – Support local businesses while positioning yourself as an industry leader. Turn Conversations into Revenue—Own Your Market with Business RadioX®!","{'Existing Units:': '22', 'Facilities:': 'Studio setup for full launch', 'Competition:': 'The demand for business-focused media and networking is growing. Business RadioX® provides a turnkey platform that blends content creation, business development, and multiple revenue streams with low overhead.\n\nWhy BRX Stands Out\nB2B Content is Growing – Businesses seek podcasts and media for credibility.\nTraditional Media is Costly – High expenses and limited control.\nPodcasts Struggle – Many lack audience growth and monetization.\nNetworking Alone Isn’t Enough – BRX adds media exposure to relationship-building.', 'Explanation of Fees and Payments:': 'Business RadioX® offers a turnkey, low-overhead business with multiple revenue streams.One-Time Setup & Launch Fee – Covers branding, coaching, equipment, and lead generation.Monthly Dues (Starting Month 7) – Includes technology access, website maintenance, syndication, and support.Revenue PotentialStudio Partners keep 100% of earnings with multiple income streams:Custom Client Shows & SponsorshipsCommunity Partner ProgramsContent Marketing & On-Site BroadcastsThought Leadership Segments', 'Support & Training:': 'Business RadioX® is a turnkey, low-overhead business.\nWorkspace – Operate remotely or from a small office.\nBroadcasting Equipment – Professional-grade setup included.\nSoftware & Hosting – Proprietary platform for recording and distribution.\nScalable, flexible, and revenue-ready.'}",Start-Up-Business,"Business RadioX offers a broadcasting platform service with multiple streams of income, highlighting its potential for consistent and increasing revenues. The business claims to have a low overhead and potential for scalability, elements that appeal under the Cayuga Lake Capital acquisition criteria. However, with no concrete financials available, and no clear mention of seller's eagerness for exit or the business's capital expenditures, deeper validation is required before considering it as a viable acquisition target.",5.0
433,Profitable Small-Scale Car Dealership for Sale – Prime Dallas Location,Automotive,300000,250000,USD,,,,,,https://www.bizbuysell.com/Start-Up-Business/profitable-small-scale-car-dealership-for-sale-prime-dallas-location/2327785/,2327785,Dallas,Texas,,Last 30 Days,2024.0,,"{'Established:': '2024', 'Initial Fee:': '$15,500', ""Capital Req'd:"": '$15,500'}","Established Small-Scale Car Dealership for Sale – Dallas, TX Asking Price: $250,000 Location: Heart of Industrial Area, Dallas, TX Included: 6 Months of Coaching from a 20-Year Industry Expert Overview This is a rare opportunity to own a profitable, turnkey car dealership in a prime industrial location in Dallas, TX. Designed for small-scale, high-margin operations, this dealership offers low overhead costs and strong profit potential, making it a low-risk, high-reward investment. With a proven business model, expert coaching included, and a prime location, this dealership is perfect for car enthusiasts or entrepreneurs looking to break into the automotive industry or expand their portfolio. Why This Dealership is More Profitable Than Large Dealerships Lower Overhead Costs: Total monthly expenses (rent, utilities, advertising) are only $4,000. Small-scale operations mean lean expenses and higher profitability compared to large dealerships. 2,500minimumprofitpercashsale??and??3,000–$5,000 profit per financed sale. Selling just 10 cars per month generates a minimum of $25,000 in profit. Scalable Business Model: Operates efficiently with a small inventory (15 cars), reducing risk. Easy to scale by increasing inventory or expanding advertising. Prime Location: Located in the heart of an industrial area in Dallas, benefiting from high foot traffic and a targeted customer base. Low Competition: Small dealerships face less competition, allowing for better pricing control and customer relationships. Financial Highlights Monthly Revenue Potential: $25,000+ (based on 10 cars sold per month). Monthly Expenses: $4,000 (rent, utilities, advertising). Net Profit Margin: 80%+ (after expenses). Lease Terms: 5-year contract with favorable terms. Included in the Sale 6 Months of Coaching: As a 20-year industry expert in marketing, financing, and dealership operations, I will provide hands-on coaching to ensure a smooth transition and continued success. Training includes inventory sourcing, customer financing strategies, advertising techniques, and day-to-day operations. Proven Business Model: This is not a startup; it’s a proven business model I have successfully replicated and sold in the past. Turnkey Operation: The dealership is fully operational, with all systems and processes in place. Why This is a Great Investment Low Barrier to Entry: At $250,000, this dealership offers a low-cost entry point into the lucrative automotive industry. High Return on Investment (ROI): With $25,000+ monthly profit, buyers can recoup their investment in less than a year. Expert Support: My 20 years of experience and 6 months of coaching ensure buyers have the tools to succeed. Flexible Financing Options: I accept bank loans, hard money loans, or property exchange deals. Proven Track Record: This is not a speculative investment. I have successfully built and sold similar dealerships using the same model. Terms of Sale Asking Price: $250,000. Financing Options: Bank loan, hard money loan, or property exchange accepted. NDA Requirement: A notarized NDA is required for serious inquiries (no electronic signatures accepted). Call to Action If you’re looking for a low-risk, high-reward investment in the automotive industry, this is the opportunity for you. With a proven business model, prime location, and expert coaching included, this dealership is ready to generate profits from day one. Don’t miss out on this chance to own a profitable car dealership in Dallas, TX. Contact me today to schedule a confidential meeting and learn more about this incredible opportunity.","{'Existing Units:': '1', 'Facilities:': 'Facilities & Assets Included in the Sale\r\nOffice Furniture & Equipment:\r\nDesks, chairs, PCs, printers, phone systems, and security cameras.\r\nDealer License & Permits:\r\nAll necessary licenses and permits to operate.\r\nMarketing Materials:\r\nBranding materials, signage, and advertising assets.\r\nSoftware & Tools:\r\nDealer management software (DMS) for inventory, sales, and financing.\r\nInventory: 15 cars financed through a floor plan company.\r\nBuyer can either purchase the inventory outright or transfer the floor plan agreement (with my assistance).', 'Competition:': 'Prime Location: Situated in Dallas’s industrial area with high foot traffic and a targeted customer base.\r\n\r\nLow Competition: Fewer small dealerships in the area compared to large franchises, allowing for better pricing control and customer relationships.\r\n\r\nGrowing Demand: Steady demand for affordable, reliable vehicles from local professionals and businesses.', 'Explanation of Fees and Payments:': 'Asking Price: $250,000 (includes business assets, coaching).Initial Fees: ~$13,100 (LLC, license, bond, advertising, working capital).Inventory Financing: Covered by floor plan companies (no upfront cost).Flexible Payment Options: Bank loans, hard money loans, or property exchange accepted.', 'Financing:': 'I prefer a lump-sum payment', 'Support & Training:': '6 Months of Coaching: Hands-on training in inventory sourcing, financing, marketing, and operations from a 20-year industry expert.\r\n\r\nSmooth Transition: Assistance with floor plan transfer, licensing, and day-to-day operations.'}",Start-Up-Business,"The business offers a high net profit margin and appears to have low overhead costs. The business model is proven, scalable, and not largely capital-intensive. However, the business does not meet the Cayuga Lake Capital acquisition financial criteria due to its revenue being below the acceptable range.",6.0
434,"Established, Growing Commercial Glazing and Blind Manufacturer",Construction,7365617,6800000,USD,,1568425,,0.2129,4.3356,https://www.bizbuysell.com/Business-Opportunity/established-growing-commercial-glazing-and-blind-manufacturer/2339912/,2339912,North Texas,Texas,,Last 30 Days,1985.0,,"{'Asking Price:': '$6,800,000', 'Cash Flow:': '$1,568,425', 'Gross Revenue:': '$7,365,617', 'EBITDA:': 'N/A', 'FF&E:': '$500,000', 'Inventory:': '$300,000*', 'Real Estate:': '$1,400,000', 'Established:': '1985'}","Are you looking to invest in a well-established and highly reputable construction contractor business in Texas? Look no further than this incredible opportunity to acquire a commercial glazing and blind manufacturer in North Texas that has been a cornerstone in the industry for over 40 years. Founded over four decades ago, this company has built a stellar reputation for delivering top-notch custom glass design and fabrication services for commercial, industrial, institutional, and educational buildings. With a focus on high-quality products and exceptional customer service, this business has become a trusted name in the market. Currently, the owners, who have successfully managed the business for over 20 years, are ready to pass the torch and retire, presenting an excellent chance for a new owner to step in and continue the legacy of excellence. With a team of 30 dedicated employees across various functions including glazing, sales, estimation, project management, and more, the business is well-equipped to support its operations and drive future growth. One of the unique strengths of this opportunity lies in the company's ownership of intellectual property related to the manufacturing of integral blind systems, providing a competitive edge in the market. Additionally, the business operates out of a spacious 22,000 sq ft facility situated on 7 acres in the North Texas area, offering ample room for expansion and scalability. By acquiring this established business, you will inherit a loyal client base, a skilled workforce, real estate, and a solid foundation for profitability and growth. This is an exciting chance to take the reins of a well-established business with a stellar track record and unlock its full potential.","{'Inventory:': 'Not included in asking price', 'Real Estate:': 'Owned', 'Building SF:': 'Included in asking price', 'Employees:': 'N/A', 'Furniture, Fixtures, & Equipment (FF&E):': '30', 'Support & Training:': 'Included in asking price', 'Reason for Selling:': 'Number of Weeks Seller Will Offer Training: 2'}",Business Opportunity,"The business to be acquired is well-regarded in the industry, with a strong history and a diverse clientele. It has a competitive edge due to the ownership of intellectual property related to the manufacturing of integral blind systems. Given the strong financial standing, the willingness of the owners to retire, and the potential for expansion in a profitable industry, this company seems like a good target for acquisition, adhering well to Cayuga Lake Capital's acquisition criteria.",9.0
435,Part-Time Apartment Rental Business - Houston,Real Estate,150000,90000,USD,48000,48000,,0.32,1.875,https://www.bizbuysell.com/Business-Opportunity/part-time-apartment-rental-business-houston/2339903/,2339903,Harris County,Texas,,Last 30 Days,2015.0,TRANSWORLD BUSINESS ADVISORS OF HOUSTON,"{'Asking Price:': '$90,000', 'Cash Flow:': '$48,000', 'Gross Revenue:': '$150,000', 'EBITDA:': 'N/A', 'FF&E:': '$10,000', 'Inventory:': 'N/A', 'Established:': '2015'}","TRANSWORLD BUSINESS ADVISORS OF HOUSTON. LISTING REF # 76931-295946 This is an exciting and scalable opportunity in the apartment rental space! You can operate it on a part time basis ""as is"" or scale it and grow! Owner currently works about 5 hours per month from home without any employees. This business gives its customers the opportunity to escape the expensive frustrations of hotels in favor of a curated, short term, fully furnished apartment specifically catered to their needs. Clients range from the classic business professional to medical patients seeking healthcare to families looking to relocate. They pride themselves on offering more personal service, space, and benefits, at a much lower price than a hotel reservation of the same length. The business plans to generate $150,000 in revenue for 2025 with seller discretionary earnings of $48,000 during this period. The owner needs to relocate out of state but will assist the buyer with the transition of the business. This is an ideal time to enter and learn this business and prepare for the active summer season.","{'Location:': 'Harris County, TX', 'Furniture, Fixtures, & Equipment (FF&E):': 'Included in asking price', 'Facilities:': 'Home Based', 'Support & Training:': 'Number of Weeks Seller Will Offer Training: 2', 'Reason for Selling:': 'Relocation', 'Home-Based:': 'This business is currently Home-Based'}",Business Opportunity,"The business provides a unique opportunity in the apartment rental space, indicating a potential for high demand and future growth. However, it falls below the Cayuga Lake Capital Acquisition Criteria for revenue and seller earnings. Due to the current owner's minimal involvement and potential for scalability, the business may have potential with an expansion plan and increased investment.",5.0
436,Multi-Unit Schlotzsky's Franchises For Sale – 10 Locations in DFW!!,Food & Beverages,8300000,2000000,USD,286000,286614,,0.0345,6.978,https://www.bizbuysell.com/Business-Opportunity/multi-unit-schlotzskys-franchises-for-sale-10-locations-in-dfw/2339901/,2339901,Dallas-Fort Worth,Texas,14.0,Last 30 Days,1992.0,We Sell Restaurants,"{'Asking Price:': '$2,000,000', 'Cash Flow:': '$286,614', 'Gross Revenue:': 'N/A', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': 'N/A', 'Rent:': '$90,638 per Month', 'Established:': '1992'}","Step into a Multi-unit Schlotzsky's Franchise for Sale  opportunity with 10 locations across the Dallas-Fort Worth area. With annual revenue exceeding $8.3 million and owner benefits of $286,000, this package offers an established customer base and a proven brand with national recognition. Each location has been recently renovated and comes fully equipped, eliminating the need for costly upgrades. With experienced staff and general managers in place, a new owner can step in and immediately benefit from streamlined operations and consistent sales!! Purchasing an established Multi-Unit Schlotzsky's Franchise provides the advantage of a recognizable name, built-in marketing support, and an operating model designed for long-term success. These locations are positioned in key areas of the expanding DFW Metroplex, ensuring a steady flow of customers and growth potential. The locations have a historical combined performance reaching as high as $10.3 million, demonstrating strong market demand and room for growth. Each multi unit Franchise for Sale is positioned in a high-traffic area with a loyal customer base, offering a turnkey investment for an owner-operator or investor looking to scale in the Dallas-Fort Worth Metroplex. The Restaurant Brokers at We Sell Restaurants have partnered with lenders who provide both secured and unsecured loans to qualified buyers with good credit, making financing straightforward and allowing for a smooth transition to new ownership with minimal downtime. Banks are ready to lend, so take the next step toward ownership today. Each Multi Unit Schlotzsky's Franchise is fully equipped with essential kitchen and operational equipment, including drive-thru systems with timers and headsets, convection ovens, refrigerated prep tables, walk-in coolers and freezers, bakery mixers, proofers, and heated holding boxes. Additional features include an Aloha POS system with multiple terminals, digital menu boards, a Coca-Cola beverage system, and designated indoor and patio seating areas. These turnkey locations are ready for an investor or owner-operator looking to take advantage of an affordable entry into multi-unit franchise ownership. With strong brand support, prime locations, and a market full of opportunity, this multi-unit franchise package presents a compelling investment in one of the fastest-growing areas of Texas. Whether you're expanding your portfolio or stepping into franchising for the first time, this is an opportunity you don’t want to miss. Take the next step today! By providing your phone number to We Sell Restaurants, you agree to receive text notifications.","{'Real Estate:': 'Leased', 'Building SF:': '2,300', 'Lease Expiration:': 'N/A', 'Employees:': '14', 'Facilities:': 'Drive Thru Timer HME\nDrive Thru Headsets (4)\nIce Machine\nTurbo Chef Convection Oven (two)\nDoyon Bakery Oven J6\nRefrigerated Table (two)\nSalad Table\nAloha POS system (four to five units)\nCredit Card Payment System \nWalk in cooler\nMeat Slicer\nReach in cooler - Double door\nReach In freezer - Double door\nBakery Mixer\nProofer Heated Box\nWater Warmer\nMetro Shelving \nStainless Tables\nTables and Chairs\nBooth - Soft Seating\nPatio Furniture\nMillwork (several)\nCoca Cola Machine 6 heads - Two Units\nDrive Thru Menu Board - Posterloid\nDigital Indoor Menu Boards - Six', 'Competition:': 'Diverse Menu - Wide variety of items including sandwiches, pizzas, flatbreads and salads catering to a wide variety of customer preferences.\n\nPositive customer feedback.  By leveraging its diverse menu and positive customer experiences, this location can capitalize on its strengths', 'Growth & Expansion:': ""Established brand recognition in Fort Worth's growing population and business friendly environment make it a viable area for restaurant expansion"", 'Support & Training:': 'Franchise Training', 'Reason for Selling:': 'Relocation', 'Business Website:': 'https://www.wesellrestaurants.com/'}",Business Opportunity,The business acquisition meets the financial criteria set by Cayuga Lake Capital with a revenue exceeding $2m and low earnings. The business history is stable with established customer base and recurring revenue presenting an appealing acquisition target. The downside is that the owner's motivation for selling is relocation which doesn't fit into the preferred owner profile criteria of Cayuga Lake Capital.,7.0
437,Liquor store in Dallas for sale,Liquor Store,486000,180000,USD,,55440,,0.1141,3.2468,https://www.bizbuysell.com/Business-Opportunity/liquor-store-in-dallas-for-sale/2339845/,2339845,Dallas,Texas,1.0,Last 30 Days,1995.0,,"{'Asking Price:': '$180,000', 'Cash Flow:': '$55,440', 'Gross Revenue:': '$486,000', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': '$180,000*', 'Established:': '1995'}","Looking for a profitable, easy-to-manage business? This well-established liquor store is a fantastic opportunity for a new owner! Located in a desirable neighborhood, this store enjoys steady foot traffic and a loyal customer base. Owner-Absentee Business – Perfect for investors or semi-passive owners. Minimal oversight needed! Easy to Operate – Streamlined operations make it simple to run with existing staff. Great Location – Situated in a high-demand area with consistent sales and strong community support. Growth Potential – Expand inventory, add marketing, or introduce delivery services to boost revenue. Don’t miss out on this turn-key liquor store with excellent potential! Serious inquiries only. Let me know if you'd like any adjustments!","{'Location:': 'Dallas, TX', 'Inventory:': 'Not included in asking price', 'Employees:': '1', 'Support & Training:': '2 weeks training will be provided', 'Reason for Selling:': 'retire'}",Business Opportunity,"The business demonstrates stable performance and recurring revenues with loyal customers, which is in alignment with Cayuga Lake Capital's acquisition criteria. The asking price seems reasonable considering its revenue and cash flow. However, the owner's motivation to retire could indicate a potential for higher involvement than ideal, and the absence of Seller's Discretionary Earnings (SDE) information is a concern.",6.0
438,Profitable Downtown Car Wash & Detail Shop,Car Wash & Detailing,320000,400000,USD,,,,,,https://www.bizbuysell.com/Business-Opportunity/profitable-downtown-car-wash-and-detail-shop/2339723/,2339723,Austin,Texas,7.0,Last 30 Days,2009.0,,"{'Asking Price:': '$400,000', 'Cash Flow:': 'N/A', 'Gross Revenue:': '$320,000', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': 'N/A', 'Rent:': '$4,800', 'Established:': '2009'}","Nice–N–Clean Hand Wash Detail is a well-established car wash and detailing business located in the bustling downtown Austin area. Founded in 2009, it has built a loyal customer base due to its high-quality service and attention to detail. Every car wash is owner-inspected to ensure customer satisfaction. This hands-on approach has positioned the business as a trusted service provider for both regular and new clients. This is an overall great opportunity, but what makes it truly exceptional is the prime, prime, prime location. Situated right next to new development projects and just minutes away from the University of Texas, it benefits from a steady flow of potential customers, including athletes and coaches who have been coming for years. This ensures a reliable and consistent customer base, making it an attractive investment for any potential buyer. Additionally, the business comes with (2) 15 ft fully operational food trailers that provide an additional source of income (not part of gross revenue). The food trailer operators pay $1,100 per month in rent.","{'Location:': 'Austin, TX', 'Inventory:': 'Included in asking price', 'Real Estate:': 'Leased', 'Building SF:': 'N/A', 'Lease Expiration:': 'N/A', 'Employees:': '7', 'Facilities:': 'The business is located at a prime spot on East 11th Street in downtown Austin, benefiting from high visibility and a steady stream of vehicle traffic. The facility includes a fully equipped indoor washing area with ample customer parking available. -Traffic Volume: The location benefits from a high number of daily commuters. -Nearby Amenities: Located near popular shops, restaurants, and residential areas, adding convenience for customers.', 'Competition:': 'The car wash industry in Austin is highly competitive; however, Nice - N - Clean Hand Wash Detail stands out due to its personalized service, convenient downtown location, and owner-supervised quality assurance. The addition of a food trailer and other revenue opportunities adds value to the business, providing diverse income streams', 'Growth & Expansion:': 'Opportunities for growth include expanding the number of car wash bays to reduce wait times, increasing local advertising efforts, and enhancing the business’s online presence through social media and SEO. Additional revenue can be generated by offering subscription services for regular customers, partnering with local Turo car owners, and renting out space for vehicle storage. Expanding to other areas of Austin is also an option', 'Support & Training:': 'The current owner is committed to ensuring a smooth transition for the new buyer. They will provide comprehensive training for a period of up to 30 days, covering all aspects of daily operations, customer service, and equipment maintenance. Additional support may be available upon request to help the new owner successfully take over and run the business.', 'Reason for Selling:': 'The current owner is looking to retire after successfully operating the business'}",Business Opportunity,"The business appears to have a sturdy and stable customer base due to its positive reputation and dedication to high-quality service. The location of the business in a fast-growing area of Austin, alongside potential for diversified income streams, suggest a bright future for revenue growth. However, the absence of presented cash flow and EBITDA figures could cause some concerns; these must be evaluated in further detail before investment.",6.0
