,Name,Industry,Revenue,Purchase Price,Currency,SDE,Cash Flow,EBITDA,Margin,Multiple,URL,Product ID,City,State,Number of Employees,Date Added,Year Established,Listed By,Listing Financials,Listing Description,Listing Details,Type of Listing,ChatGPT Brief Analysis,ChatGPT Rating
619,"Pool Service Route - San Antonio, TX",Pool Service,86000,86000,USD,75600,75600,,0.8791,1.1376,https://www.bizbuysell.com/Business-Opportunity/pool-service-route-san-antonio-tx/2259403/,2259403,San Antonio,Texas,0.0,Added Anytime,2014.0,Unknown,"{'Asking Price:': '$73,000', 'Cash Flow:': '$75,600', 'Gross Revenue:': '$86,000', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': 'N/A', 'Established:': '2014'}","***Price Reduced*** JOIN A BILLION DOLLAR INDUSTRY WITH UNLIMITED POTENTIAL! OWN YOUR OWN THRIVING POOL SERVICE ROUTE WITH RECURRING POSITIVE CASH FLOW. Perfect timing to take advantage of this opportunity to own your own pool service route. Owner is scaling down to focus on other ventures. This 3-day route consists of 28 residential accounts with a monthly base of $6,100 plus repair income. Lots of growth potential! Owner charges extra for filter cleans twice a year plus specialty chemicals. This is an owner operator model or you can hire someone. Owner will provide training and guarantee the transfer of accounts. Excellent opportunity to learn the pool service business, or add on to your existing route. Inquire to learn more about the pool service industry, income potential, and pool route financing options. This Route is Exclusive & Confidential for Cash-Ready Buyers Only. Contact Broker for More Information. Additional Ownership Benefits •	Established Customer Base •	Turn Key Concept •	Easy to Learn & Easy to Scale •	Owner Operator or Executive Model •	Training & Guarantee Provided •	High Profits / Low Overhead •	Recurring Revenue Year Round •	Six Figure Income Potential •	Unlimited Industry Support •	Recession Resistant •	Flexible Schedule •	Home Based •	Not a Franchise •	Create Your Own Entity •	Choose Your Areas •	No Territory Restrictions","{'Location:': 'San Antonio, TX', 'Employees:': '0', 'Facilities:': 'Home Based (Home Based)', 'Growth & Expansion:': 'Unlimited Potential!\n\nThe swimming pool industry is growing every year.\nNew pool construction and remodeling projects create pool service needs nationwide. Pool industry manufactures and energy efficient technology provides pool service professionals on-going training and sales opportunities. Commercial pool safety regulations mandated by the state create additional opportunities.\nYour established service route has no limitations. Basic pool maintenance is just the beginning of a successful profession. The more you learn, the more you earn!', 'Support & Training:': 'Complete 30 day training program and on- going support.\nAll accounts guaranteed for 3 months.\n\nAfter the purchase of the pool service accounts is completed, we provide the buyer with our ""Pool Business in a Box"" that includes everything you need to become successful in your new business.', 'Reason for Selling:': 'Consolidating', 'Home-Based:': 'This business is currently Home-Based', 'Business Website:': 'https://sbpoolroutes.com/'}",Business Opportunity,"The business being profitable with recurring cash flow matches with Cayuga Lake Capital's strategy. While the revenue and SDE are lower than Cayuga Lake Capital's preferences, the business has potential for growth. However, owner's motive for sale, being 'consolidating', may not align perfectly with acquisition criteria.",6
620,"Cabinet/woodworking shop and Residential Remodeling Business, Plano TX",Cabinet Making,350000,350000,USD,,112000,,0.32,3.125,https://www.bizbuysell.com/Business-Opportunity/cabinet-woodworking-shop-and-residential-remodeling-business-plano-tx/2252493/,2252493,Plano,Texas,1.0,Added Anytime,2002.0,Motivated seller,"{'Asking Price:': '$425,000', 'Cash Flow:': '$112,000', 'Gross Revenue:': '$350,000', 'EBITDA:': 'N/A', 'FF&E:': '$120,000', 'Inventory:': '$15,000', 'Rent:': '$3,650 per Month', 'Established:': '2002'}","This is a great opportunity for an energetic and motivated owner operator. Being located in booming Collin County this business has huge potential for an ambitious/driven owner. Included in sale is a fully functional cabinet shop. Business was established in 2002 and has 5 star reviews. Appraised at $475,000 asking $425,000  Motivated seller.","{'Location:': 'Plano, TX', 'Inventory:': 'Included in asking price', 'Real Estate:': 'Leased', 'Building SF:': '4,600', 'Lease Expiration:': '4/30/2026', 'Employees:': '1', 'Furniture, Fixtures, & Equipment (FF&E):': 'Included in asking price', 'Facilities:': 'Shop equipment includes:  Powermatic 5HP 10""tablesaw, Delta 3HP 10"" table saw, Powermatic 20"" bandsaw, Delta 14"" radial arm saw, Powermatic 6"" jointer, 3 Weaver shapers (door system), Delta 5HP shaper. Supermax 37""X2 drum sander, Powermatic 20"" planer, Ritter 4X132"" edge sander, Ritter pocket hold machine, Salice/Blum hinge machine, Belfab 3000CFM 10HP dust collector. Jet dust collectors (2), Husky 2 stage stationary compressor.  \r\nAlso included: 3000lbs CAT forklift and 16 foot Freightliner box truck', 'Competition:': 'Business have a great reputation and reviews.', 'Growth & Expansion:': ""Huge!!!  A younger 'Go Getter' could compete with the upper echelon of residential remodeling business in DFW."", 'Financing:': 'Cash buyout.', 'Support & Training:': 'Two weeks to show how shop equipment is working', 'Reason for Selling:': 'Retiring', 'Business Website:': 'https://thevikingcraftsman.com'}",Business Opportunity,"This business, focusing on cabinet making is an interesting case for acquisition as it is profitable and provides an opportunity for recurring business due to possible repeat customers. However, though the company's cash flow is stable, its revenue is below the Cayuga Lake Capital target range which may make it a less attractive business opportunity. Furthermore, the owner is retiring, indicating a need for a full exit which aligns with our acquisition criteria.",6
621,Tree and Landscaping Sales & Service,Landscaping and Tree Services,1417597,1417597,USD,451367,451367,451367,0.3184,3.1407,https://www.bizbuysell.com/Business-Opportunity/tree-and-landscaping-sales-and-service/2327789/,2327789,Wichita County,Texas,8.0,Added Anytime,1994.0,Retirement,"{'Asking Price:': '$1,950,000', 'Cash Flow:': '$451,367', 'Gross Revenue:': '$1,417,597', 'EBITDA:': '$451,367', 'FF&E:': '$560,000', 'Inventory:': '$25,000', 'Rent:': '$2,500 per Month', 'Established:': '1994'}","This is a full-service landscaping and tree service business in North Texas. They sell and install all plant and landscaping products including perennials, blooming annual flowers and shrubs, native evergreen shrubbery, blooming trees, shade trees, and citrus trees, as well as tropical plants. They also sell a full selection of soils, mulch, and amendments, as well as potting and planting soils. Comprehensive tree services include Tree planting, Tree trimming & pruning, Tree removal, Stump removal, Tree cabling and bracing, disease and insect control and Tree preservation. Landscaping services include residential and commercial landscaping design and installation, sod sales and installation, annual plantings, mowing, year-round services, water ponds and features, shrub trimming, drainage systems. he current owner started the business in 1993 and has operated it in the same location for 28 years. He is ready for retirement, but will remain on-board as needed for training and consulting.","{'Location:': 'Wichita County, TX', 'Inventory:': 'Included in asking price', 'Real Estate:': 'Leased', 'Building SF:': '548', 'Lease Expiration:': 'N/A', 'Employees:': '8', 'Furniture, Fixtures, & Equipment (FF&E):': 'Included in asking price', 'Facilities:': 'Eleven commercial vehicles and tree service equipment. 4 acres with office, saw shop, shade house and covered vehicle parking available for lease for $2,500 per month.', 'Competition:': 'The Business is on an upward trend with continuous revenue and profit increases year after year.', 'Financing:': 'SBA financing available', 'Support & Training:': 'As needed.', 'Reason for Selling:': 'Retirement'}",Business Opportunity,"The business meets Cayuga Lake Capital's acquisition criteria in various aspects, including a steady operating history and a motivated owner seeking to retire. However, its EBITDA is somewhat lower than the preferred range, which may affect potential profitability. Its industry sector is fragmented, which is preferred, but it's unclear whether its revenue is recurring or the customer base is loyal.",6
622,Profitable Italian Restaurant,Italian Restaurant,1421023,1421023,USD,,457977,,0.3223,3.1028,https://www.bizbuysell.com/Business-Opportunity/profitable-italian-restaurant/2108611/,2108611,Walker County,Texas,16.0,Added Anytime,2023.0,,"{'Asking Price:': '$879,000', 'Cash Flow:': '$457,977', 'Gross Revenue:': '$1,421,023', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': 'N/A', 'Rent:': '$5,200', 'Established:': '2023'}","Introducing this great investment opportunity for an absentee owner, a recently opened Italian restaurant that has taken the culinary scene in Walker County by storm! Nestled in a prime location, this profitable gem is a haven for food enthusiasts and promises an exquisite dining experience like no other. As you step into this restaurant, you'll be captivated by the modern yet elegant ambiance that exudes sophistication and warmth. The contemporary interior design and stylish decor create an inviting space that is perfect for intimate dinners, special occasions, and memorable gatherings with loved ones. The talented team of experienced chefs, will take you on a gastronomic journey through Italy with their impeccable creations. Drawing inspiration from various regions of Italy, our menu showcases an array of delectable dishes crafted with the finest, locally sourced ingredients. From the first bite to the last, every dish is a symphony of flavors. Indulge in the artisanal pasta, handcrafted with love and precision, and savor the richness of our homemade sauces. Experience the delicate balance of flavors in the stone-fired pizzas, with their thin, crispy crusts and generous toppings that will transport you to the streets of Naples. For seafood lovers, the fresh catches are expertly prepared and infused with Mediterranean influences that tantalize the taste buds. To enhance your dining experience, our sommelier has curated an impressive wine selection featuring renowned Italian labels and hidden gems waiting to be discovered. Our knowledgeable staff will be delighted to assist you in finding the perfect pairing to complement your meal and elevate your culinary adventure. The restaurants success lies not only in its exceptional cuisine but also in its unwavering commitment to delivering top-notch service. The friendly and attentive staff are passionate about providing a personalized and memorable experience, ensuring that every guest feels welcomed and pampered. Key Features: -Profitable recently opened Italian restaurant in a prime location -Modern and elegant interior design with a warm ambiance -Thoughtfully curated wine selection for perfect pairings -Friendly and attentive staff dedicated to exceptional service -This profitable Italian restaurant is a turnkey operation, ready for a new owner to step in and continue its trajectory of success. With its prime location, strong profitability, and rapidly growing customer base -This is a remarkable opportunity for passionate restaurateurs and/or absentee owners. Don't miss your chance to own and operate this thriving culinary establishment. Take advantage of the momentum already built and make your mark in the vibrant culinary landscape of Walker County. Contact us now to seize this extraordinary opportunity and make this Italian Restaurant your own.","{'Location:': 'Walker County, TX', 'Real Estate:': 'Leased', 'Building SF:': '2,400', 'Lease Expiration:': '1/16/2028', 'Employees:': '16', 'Facilities:': 'newly renovated', 'Support & Training:': '2 weeks training and support.'}",Business Opportunity,"This Italian restaurant has a high cash flow and gross revenue, indicating a well-established customer base and strong operational procedures. It might not meet the desired revenue target set by the Cayuga Lake Capital Acquisition Criteria; however, its strong performance in terms of profitability and the reported growth could be appealing. The business also offers recurring revenue, which aligns with the preferred acquisition criteria, making it a potentially desirable investment.",7
623,Highly-Regarded Sushi Restaurant in Brazos Valley Area of Texas,Sushi Bar Restaurant,567323,567323,USD,,77243,,0.1362,7.3447,https://www.bizbuysell.com/Business-Opportunity/highly-regarded-sushi-restaurant-in-brazos-valley-area-of-texas/2321827/,2321827,College Station,Texas,4.0,Added Anytime,2013.0,TRANSWORLD BUSINESS ADVISORS OF HOUSTON,"{'Asking Price:': '$250,000', 'Cash Flow:': '$77,243', 'Gross Revenue:': '$567,323', 'EBITDA:': 'N/A', 'FF&E:': '$116,383', 'Inventory:': 'N/A', 'Rent:': '$5,400 per Month', 'Established:': '2013'}","TRANSWORLD BUSINESS ADVISORS OF HOUSTON. LISTING REF # 76931-668695 This is a unique opportunity to own a sushi bar restaurant that is widely regarded as the best place for sushi and Japanese-inspired food in the entire Brazos Valley area of Texas! Situated in a high-traffic area adjacent to a prominent grocery store chain, this restaurant has significant name recognition, a loyal customer base, and plenty of charm to spare! As much as the owner has enjoyed overseeing the business for many years, it is time to retire and hand the keys over to someone who can take this upscale restaurant to the next level. With favorable working hours and built-in improvements that would transfer with the sale, this is an attractive turn-key opportunity for someone who wants to own a successful, well-regarded sushi bar restaurant without many of the headaches that come with starting one.","{'Location:': 'College Station, TX', 'Inventory:': 'Included in asking price', 'Real Estate:': 'Leased', 'Building SF:': '2,500', 'Lease Expiration:': '12/31/2025', 'Employees:': '4', 'Furniture, Fixtures, & Equipment (FF&E):': 'Included in asking price', 'Facilities:': 'Facilities: Busy shopping center adjacent to major grocery store.', 'Competition:': 'Competition includes other sushi restaurants in town; however, this particular restaurant is in a prime location and offers an ""upscale"" environment that attracts well-paying customers.', 'Growth & Expansion:': 'In addition to the marketing activities mentioned above, there are other opportunities to grow this business. A new owner could add new menu items, a more robust list of alcoholic beverages and desserts, and hold promotional events such as trivia nights.\nFurther, given the explosive growth of the metropolitan area in which the business is located, the business could eventually move to a larger facility or second location that can accommodate more patrons.', 'Financing:': 'Owner Terms:$25,000.00  Interest:10% Term Months:36', 'Support & Training:': 'Number of Weeks Seller Will Offer Training: 8', 'Reason for Selling:': 'Retirement'}",Business Opportunity,"The business shows a stable operating history with repeat revenues from a loyal customer base, and is aligned to the preference for non-cyclical services in fragmented industries. However, it falls short of the annual revenue and seller earnings boundary that Cayuga Lake Capital Acquisition criteria set out, posing a risk. The owner's motivation to retire aligns with the desired owner profile, making it a decent acquisition target with potential for growth with the right strategies.",6
624,Highly Profitable Diesel Repair Shop for Sale!,Diesel Repair Services,3518252,3518252,USD,,998222,746995,0.2837,3.5245,https://www.bizbuysell.com/Business-Opportunity/highly-profitable-diesel-repair-shop-for-sale/2318610/,2318610,Tarrant County,Texas,13.0,Added Anytime,2008.0,,"{'Asking Price:': '$5,000,000', 'Cash Flow:': '$998,222', 'Gross Revenue:': '$3,518,252', 'EBITDA:': '$746,995', 'FF&E:': '$500,000', 'Inventory:': '$100,000', 'Established:': '2008'}","Largest independently owned diesel mechanic company in North Texas. Services fleet maintenance, repair for most large construction vehicles, general maintenance, brakes, tires, suspension, diagnostics, vehicle fleet repair, custom builds, and custom trucks. This company handles everything diesel related for both individuals and fleet services. This company has solidified its position as the leading diesel repair shop in the Dallas-Fort Worth (DFW) area through a commitment to ethical service and customer satisfaction. The company has experienced significant growth over the years, expanding its facilities and workforce to meet increasing demand from both fleet customers and individual consumers. The company possesses several high-value assets, including advanced repair equipment such as vehicle lifts and state-of-the-art diagnostic tools. The company maintains a policy of paying vendors upon receipt, ensuring no outstanding debts and showcasing its commitment to responsible financial management. This company has demonstrated significant financial growth, with revenues climbing from approximately $800,000 in its inaugural years to nearly $4,000,000 in 2024. This company is well-positioned for continued growth and success in the diesel repair industry. With a solid foundation built on ethical practices, a strong reputation, and a commitment to customer satisfaction, the company is poised to navigate future opportunities and challenges effectively. This company  is well-positioned for continued growth and success in the diesel repair industry.","{'Location:': 'Tarrant County, TX', 'Inventory:': 'Included in asking price', 'Employees:': '13', 'Furniture, Fixtures, & Equipment (FF&E):': 'Included in asking price', 'Facilities:': '40,000 square foot leased facility with state of the art lifts and diagnostic equipment. 3.5 years left on lease, with a 10 year renewal option. The owner of the property is open to selling.', 'Growth & Expansion:': 'Increased social media presence and marketing. If the new owner want to drastically grow the business then they would need to add more service techs and equipment and possible lease or acquire more space.', 'Financing:': 'Up to 10% seller financing for a well qualified buyer', 'Support & Training:': 'Owner will stay as long as necessary, up to 12 months, to ensure a smooth transition. Owner is looking for a buyer that is experienced in the automotive/diesel repair and customer builds. Owner believes that transition can be much quicker with a well qualified buyer and owner is open to consulting post transition.', 'Reason for Selling:': 'Pursue other business ventures'}",Business Opportunity,"The company meets the Cayuga Lake Capital's acquisition criteria with strong revenue, SDE within given range, and low capital expenditures. It's a profitable company with a stable operating history and a potential for further growth. However, buyer must be aware that it's a somewhat cyclical industry and the current owner is not seeking retirement but wants to pursue other business ventures.",7
625,Craft Your Future: DIY Workshop Business Opportunity in Prime Area!,DIY Craft Studio Franchise,,,USD,,,,,,https://www.bizbuysell.com/Business-Opportunity/craft-your-future-diy-workshop-business-opportunity-in-prime-area/2312490/,2312490,Cypress,Texas,10.0,Added Anytime,2019.0,,"{'Asking Price:': '$120,000', 'Cash Flow:': 'N/A', 'Gross Revenue:': 'N/A', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': 'N/A', 'Rent:': 'N/A', 'Established:': '2019'}","Turnkey DIY Craft Business for Sale – AR Workshop Cypress, TX Are you ready to step into an exciting entrepreneurial opportunity in the creative and DIY space? This established AR Workshop franchise in Cypress, TX is your chance to own a thriving business with a loyal customer base and a proven business model. About the Business Business Type: DIY Craft Studio Franchise Location: Cypress, TX (Prime location with high visibility) Established: Opened in 2019 Reason for Selling: Owner pursuing other business opportunities Key Features Turnkey Operation: Fully equipped studio with all tools, materials, and inventory included. Franchise Support: Benefit from AR Workshop’s training, branding, and ongoing support. Loyal Customer Base: Repeat clients for workshops, private parties, and custom orders. Revenue Potential: Opportunities to expand through corporate events, partnerships, and enhanced marketing. Prime Lease Location: Centrally located in Cypress surrounded by several master planned communities and in one of the largest school districts in the state (Cy-Fair ISD) Financial Overview Asking Price: $150,000 Lease Terms: A little over 4 years remaining on the lease Why This Business is Perfect for You Ideal for someone passionate about creativity and working with people with time to commit to the large amount of marketing and networking opportunities in the area. Proven franchise system provides a blueprint for success. Community-focused business with room for growth. Growth Opportunities Expand workshop offerings to include seasonal and specialty crafts. Enhance marketing through social media, email campaigns, and partnerships with local businesses and schools. Develop additional revenue streams like DIY kits, retail sales, and mobile workshops. Next Steps If you’ve ever dreamed of owning a creative business or adding a thriving venture to your portfolio, this is your chance!  Serious inquiries only.","{'Location:': 'Cypress, TX', 'Real Estate:': 'Leased', 'Building SF:': '1,462', 'Lease Expiration:': '6/30/2029', 'Employees:': '10', 'Facilities:': 'The sale of this business includes everything needed to operate seamlessly from day one. This includes all tools, equipment, and supplies required for workshops and day-to-day operations. Additionally, all current retail inventory, furniture, and fixtures are included, ensuring the studio is fully furnished and ready to welcome customers. The facility itself is well-designed, offering a creative, inviting atmosphere that is ideal for hosting workshops, private events, and retail sales.', 'Competition:': 'The DIY craft industry is thriving, with the global market projected to grow from $49.32 billion in 2024 to $74.3 billion by 2031. AR Workshop is a well-established franchise with over 115 locations nationwide, offering comprehensive training and brand support.\r\n\r\nLocated in Cypress, TX area, this business benefits from a loyal customer base and strong local demand for creative experiences. With opportunities to expand offerings and capitalize on current consumer interest in DIY projects, this turnkey business is well-positioned for continued success.', 'Growth & Expansion:': 'Pros:The franchise is highly supportive of innovation and encourages owners to introduce new, creative ideas for products and services. Leveraging partnerships with local businesses and schools or hosting mobile workshops can also drive additional revenue streams.\r\nCons: As the business grows, increased demand may necessitate hiring additional staff or investing in more equipment and inventory. New initiatives may also require franchise approval, which could extend the timeline for introducing certain products or services.', 'Support & Training:': 'The franchise provides comprehensive training to ensure a seamless transition. In addition, I will be available to provide hands-on assistance and answer any questions during the first three months to help you get fully acclimated. The current staff is highly skilled, experienced, and dedicated, offering valuable support to keep the business running smoothly.', 'Reason for Selling:': 'I have another business that needs my time and attention.  I feel this business', 'Franchise:': 'This business is currently an established franchise', 'Business Website:': 'https://www.arworkshop.com/cypress/'}",Business Opportunity,"The DIY Craft Studio Franchise seems to be an intriguing acquisition target with potential for growth, particularly due to its existing customer base. However, its financials do not meet the Cayuga Lake Capital Acquisition Criteria, with no mentioned revenue and EBITDA. Hence, it would require an in-depth analysis of financial metrics and future revenue prediction before considering for acquisition.",5
626,"Successful, Very Well-Established Granite Co w/ 3 Locations in Texas!",Granite Business,9200000,9200000,USD,,,2500000,,,https://www.bizbuysell.com/Business-Opportunity/successful-very-well-established-granite-co-w-3-locations-in-texas/2301239/,2301239,Graham,Texas,,Added Anytime,2004.0,Nedrow Business Advisors,"{'Asking Price:': '$11,985,000', 'Cash Flow:': 'N/A', 'Gross Revenue:': '$9,200,000', 'EBITDA:': '$2,500,000', 'FF&E:': '$2,000,000', 'Inventory:': '$2,000,000', 'Real Estate:': '$5,100,000*', 'Established:': '2004'}","Nedrow Business Advisors is proud to represent this Family-Owned, very successful, stable Granite business with three locations throughout the West Texas area. This company is a 20-year-old business and the leading provider of kitchen and bathroom countertops in West Texas. They supply countertop materials (like granite, marble, quartzite and quartz) to fabricators, builders and homeowners through its indoor, open-to-the-public countertop “selection center” showroom in three separate locations. The main location supports all centralized corporate functions, allowing the other two locations to operate with a lean staff that focuses on sales and customer service. All three locations ) have a warehouse, office and an open-to-the-public, friendly showroom where fabricators, builders and homeowners come together as project teams to hand-select the exact piece or slab that they want to use for their countertop project. The company sells the countertop materials and then delivers it. They are not involved in installing the countertops. The company prides itself on the quality of its products (that pass in-house inspections) and its customer service (providing a friendly, comfortable location for project teams to come together, see/touch/feel and select the countertop product that they will use -- all while benefiting from the product expertise of the company's staff while onsite at the company’s showroom. The business is very mature with a standardized approach used at each of its three locations -- from store/warehouse setup, to onsite equipment, to staffing/personnel. The company has a sophisticated web and social media presence. This business is “buttoned-up”. The real estate attached to the business is for sale, but it is NOT INCLUDED in the asking price. The owners would prefer to sell all the real estate. They are also willing to retain it and lease it back. The company recorded 2023 revenue of $9.6 million and Adj. EBITDA of $2.3 million. 2024 revenue is trending towards $9.1 million and Adj. EBITDA of $2.5 million, reflecting improved Adj. EBITDA margins from 23% to 25% to 27% over the last three years. This is a VERY STRONG OPPORTUNITY for someone looking for a VERY WELL-ESTABLISHED, stable business with real growth potential! Other locations could create additional revenue and would expand the footprint of this company. KEY SUCCESS FACTORS: * Leading supplier of countertop materials in West Texas * Steady, durable revenue and exceptional annual free cashflow * Three locations with centralized functions supported out of HQ * Tight, lean staff with decades of industry experience and tenure * Mature business with standardized processes in each location* * Three generations of owner-operators in the granite industry * Plenty of room for growth, but no pressure to do so * Sophisticated web and social media presence * Debt free","{'Location:': 'Graham, TX', 'Inventory:': 'Included in asking price', 'Real Estate:': 'Owned', 'Building SF:': 'Not included in asking price', 'Employees:': 'N/A', 'Furniture, Fixtures, & Equipment (FF&E):': '18', 'Facilities:': 'Included in asking price', 'Competition:': 'Location # 1: 67K SF, three buildings: Office + Showroom + Warehouse\nF-550, Forklift, Overhead Crane (2 of each)\n5,000 slabs of inventory\nLocation # 2: 12K SF, one building: Office + Showroom + Warehouse\nF-550, Forklift, Overhead Crane\n1,200 slabs of inventory\nLocation # 3: 12K SF, one building: Office + Showroom + Warehouse\nF-550, Forklift, Overhead Crane\n1,200 slabs of inventory', 'Growth & Expansion:': 'The market conditions in Central West and West Texas are very strong with stable consistent growth. \nThis company is the market leader in their region and has a fantastic reputation in the industry.', 'Financing:': 'The obvious opportunity for growth would be to add a fourth and fifth location.', 'Support & Training:': 'Small seller note is negotiable', 'Reason for Selling:': 'The current owners will provide training and assistance for up to one year.'}",Business Opportunity,"This granite business aligns well with the Cayuga Lake Capital Acquisition Criteria, generating between $2 million and $20 million in annual revenue and a strong EBITDA. The business is mature and stable, with a long operating history and lean staffing, and operates in the non-cyclical industry of home construction and renovation. However, the lack of explicit information about the current owner's post-acquisition plans and the undetermined number of employees may require more due diligence.",7
627,Southside Corpus Christi Organic Grocery - Priced to Sell at 350K,Grocery Store,840000,840000,USD,,84000,,0.1,10.0,https://www.bizbuysell.com/Business-Opportunity/southside-corpus-christi-organic-grocery-priced-to-sell-at-350k/2299867/,2299867,Corpus Christi,Texas,5.0,Added Anytime,2024.0,TRANSWORLD BUSINESS ADVISORS OF HOUSTON,"{'Asking Price:': '$350,000', 'Cash Flow:': '$84,000', 'Gross Revenue:': '$840,000', 'EBITDA:': 'N/A', 'FF&E:': '$737,000', 'Inventory:': '$250,000', 'Rent:': '$16,000 per Month', 'Established:': '2024'}","TRANSWORLD BUSINESS ADVISORS OF HOUSTON. LISTING REF # 76931-927638 This trendy upscale European Market opened its doors to the Southside of Corpus Christi on July 1, 2024. The founders also manage 2 restaurants in the area and found that they would prefer to stay in the restaurant industry and expand their restaurant presence to the San Antonio market. Their new ventures will be operational within the next 6 months and will be relocating in the near future. The sales price for this turnkey business opportunity is below market and will sell quickly. Average monthly sales for this grocery store are $70,000 and has an estimated monthly net income of $7,000. This is an asset sale that includes $737,000 in FFE, $150,000 in tenant improvements, and $250,000 in inventory. A delivery truck is available for an additional cost if the buyer is interested. They supply key restaurants and locals in the area with Costco brand items. The closest Costco brand is a couple hours away in Edinburg, Texas.","{'Location:': 'Nueces County, TX', 'Inventory:': 'Included in asking price', 'Real Estate:': 'Leased', 'Building SF:': '10,000', 'Lease Expiration:': '3/28/2029', 'Employees:': '5', 'Furniture, Fixtures, & Equipment (FF&E):': 'Included in asking price', 'Facilities:': 'Lease Terms Options: 5 - Year Renewal Period\n\nFacilities: Well located ample building on main Corpus Christi road.\n\nFF&E Overview: Provided in CIM\n\nFF&E General Condition: Very Good condition', 'Competition:': '- Distribute Costco Brand in Corpus Christi\n- Bright and Inviting Ambiance\n- Prime Southside Location\n- Proximity to numerous Neighborhoods\n- Local Organic and healthy Offering\n- Full in store Bakery and Restaurant\n- Fresh Meat and Produce\n- Absentee Managed Business\n- Meat and Produce supplier to local Restaurants\n- Plenty of parking available for clientele', 'Growth & Expansion:': '- Collaborations with Local Businesses: Partnering with other Corpus Christi businesses, such as restaurants, bars, and local breweries.\n- Seasonal and Holiday Promotions: Capitalizing on key seasonal events like Halloween, New Year’s Eve, and other local celebrations can draw more patrons and introduce them to this grocery store from other parts of Corpus Christi, the Island, and surrounding cities.\n- Expanding Store Offerings: Introducing cooking classes or new product tasting events could appeal to enthusiasts looking for unique local experience.', 'Support & Training:': 'Number of Weeks Seller Will Offer Training: 2', 'Reason for Selling:': 'Relocating'}",Business Opportunity,"The business, a grocery store supplying key brands, appears favorable for acquisition given its steady cash flow and established operations. However, it does deviate from the acquisition criteria in terms of financials, primarily the revenue and seller earnings which are below the stated range. Moreover, while it has an established customer base, indicating recurring revenues, information about the owner's motivation to sell or transition is not clear.",6
628,Medical and Non Medical Home Health for Sale in Houston,Home Health Care,,,USD,,0,0,,,https://www.bizbuysell.com/Business-Opportunity/medical-and-non-medical-home-health-for-sale-in-houston/2254784/,2254784,Houston,Texas,,Added Anytime,,,"{'Asking Price:': '$135,000', 'Cash Flow:': '$0', 'Gross Revenue:': 'N/A', 'EBITDA:': '$0', 'FF&E:': 'N/A', 'Inventory:': 'N/A', 'Established:': 'N/A'}",An established home health care agency in Houston. Licensed and medicare certified home health services and licensed for personal assistant services. The agency currently has a census of 1. Seller is very motivated.,"{'Location:': 'Houston, TX'}",Business Opportunity,"The business, a home health care agency, is in an industry that exhibits stability and repeat customers which aligns with Cayuga Lake Capital's acquisition criteria. However, many crucial financial indicators such as revenue, SDE, and established year are missing which might signal a risky investment. Therefore, a thorough due diligence and an exploration of the owner's motivation for selling should be considered before an acquisition decision is made.",4
629,Great Liquor Store,Liquor & Convenience Store,,,USD,,,,,,https://www.bizbuysell.com/Business-Opportunity/great-liquor-store/2085693/,2085693,,Texas,2624.0,Added Anytime,1984.0,,"{'Asking Price:': '$825,000', 'Cash Flow:': 'N/A', 'Gross Revenue:': 'N/A', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': 'N/A', 'Real Estate:': 'N/A', 'Established:': '1984'}","Well-known and highly visible location of main highway route. Two separate mobile home buildings and 1 grounded gas tank with two pumps. Spacious parking area.  Two stream revenues - liquor, beer/wine sale and renting income on smaller building as convenience store for household items and food. Owner is retiring.","{'Real Estate:': 'Owned', 'Building SF:': '', 'Employees:': '2,624', 'Facilities:': '1', 'Competition:': 'Property is .78 acre. Has drive thru service and outside bathroom. (Home Based)', 'Growth & Expansion:': 'Best liquor and wine selections in town. Allow seasonal Crawfish food truck on site on the weekend.', 'Support & Training:': 'Gas pumps can be upgraded and turn on for more customers. We stopped selling gas due to long hours and paperwork. There’s just two of us running the store.', 'Reason for Selling:': 'Will train 2 weeks.', 'Home-Based:': 'Ready to retire.'}",Business Opportunity,"The business has a long established history which aligns with Cayuga Lake Capital's preference for businesses with a stable operating history of 5+ years. However, it falls short on the financial criteria as it does not provide clear evidence of revenue or seller earnings. The owner is motivated and looking to retire, meeting the owner profile preferences of Cayuga Lake Capital, yet the lack of transparency in financial data and the dependence on the owner operation raise concerns.",4
