,Name,Industry,Revenue,Purchase Price,Currency,SDE,Cash Flow,EBITDA,Margin,Multiple,URL,Product ID,City,State,Number of Employees,Date Added,Year Established,Listed By,Listing Financials,Listing Description,Listing Details,Type of Listing,ChatGPT Brief Analysis,ChatGPT Rating
1235,Commercial Concrete Solutions Contractor (17849),Construction,816000,816000,USD,,106686,102738,0.1307,7.6486,https://www.bizbuysell.com/Business-Opportunity/commercial-concrete-solutions-contractor-17849/2026139/,2026139,Houston,Texas,5.0,Added Anytime,2012.0,,"{'Asking Price:': '$500,000', 'Cash Flow:': '$106,686', 'Gross Revenue:': '$816,000', 'EBITDA:': '$102,738', 'FF&E:': '$286,000', 'Inventory:': 'N/A', 'Rent:': 'N/A', 'Established:': '2012'}","Situated in the greater Houston area of Texas, this specialized contractor provides 100% commercial solutions, from demolitions, core drilling and asphalt paving, to concrete repairs such as sawing, scanning, and pour backs. Benefiting from long-term relationships with suppliers and well-establishment in the industry, additional quality services include plumbing trench construction, removals, and striping for parking lot projects and more. With February and spring projects ranging from $10K - $30K already on the books, Gross Sales Projections are around $900K. Revenues for 2022 reached $816,000 alongside Discretionary Earnings of $106,686. This sale includes over $300K in equipment such as new skid-steer & dump trailer, vehicles and cash, plus over $75,000 of accounts receivable with the assumption of cap-ex! Workplace is a shop facility measuring nearly 3,000 square feet that features 750-sq.ft. of office space and is found in excellent condition; property holds a yearly renewed lease and currently operates at a full capacity. Experienced personnel of five nonunion employees are most likely to remain post-purchase and continue streamlined operations with a manager in training and a smooth transition period to acclimate the new owner. As big potentials exist in the engagement of social media sites, promotive efforts include a maintained website, outdoor advertisements, and a backed support from the verbal referrals of a large and repeating client base. The company’s excellent online reviews, local reputation, and ongoing command over their niche market offers fast growth opportunities through strategic expansions as the majority of geographic work is completed in-house.","{'Inventory:': 'Included in asking price', 'Real Estate:': 'Leased', 'Building SF:': '3,000', 'Lease Expiration:': 'N/A', 'Employees:': '5', 'Furniture, Fixtures, & Equipment (FF&E):': 'Included in asking price', 'Facilities:': 'Property measuring 3,000+/- square feet is Leased. Inventory has no overhead. Also includes\xa0Cash of $59,054 subject to change, current Receivables valued at\xa0$76,619, and dated\xa0Cap-Ex up to $204,000.', 'Financing:': 'Negotiable up to 20% for the right buyer.', 'Support & Training:': 'Streamlined operations with a M.I.T. for smooth acclimation/Transition period.', 'Reason for Selling:': 'Approaching retirement and/or pursuing other interests.'}",Business Opportunity,"The business operates in the construction industry, a fragmented field that aligns with Cayuga Lake Capital's preference for non-cyclical services. It has demonstrated profitable and stable operations with recurring revenues, which is a positive sign. However, its revenues and earnings don't reach the $2m to $20m and $500k to $2m thresholds set by Cayuga Lake Capital, which may limit its acquisition appeal.",6
1236,Locally Owned and Established Turn-Key Gym,Fitness,183000,183000,USD,,75000,0,0.4098,2.44,https://www.bizbuysell.com/Business-Opportunity/locally-owned-and-established-turn-key-gym/2324109/,2324109,Lubbock,Texas,2.0,Added Anytime,2023.0,,"{'Asking Price:': '$275,000', 'Cash Flow:': '$75,000', 'Gross Revenue:': '$183,000', 'EBITDA:': '$0', 'FF&E:': '$145,000', 'Inventory:': '$2,000*', 'Rent:': '$4,062 per Month', 'Established:': '2023'}","Have you ever wanted to burst into the fitness scene by having your own gym? Minimize your risk of starting your own gym by purchasing an established turnkey gym. With an established clientele base and generating monthly revenue. Operating for 2 years in a highly growing area in South Lubbock. Included in the purchase is $140,000 in top rated equipment. Business is self-sufficient with minimal requirement from owner in day-to-day operations.","{'Location:': 'Lubbock, TX', 'Inventory:': 'Not included in asking price', 'Real Estate:': 'Leased', 'Building SF:': '3,900', 'Lease Expiration:': '6/1/2028', 'Employees:': '2', 'Furniture, Fixtures, & Equipment (FF&E):': 'Included in asking price', 'Facilities:': 'All Equipment listed in excel spreadsheet comes with business. Property is leased for a 5-year term, lease commencement date of May 2028. Building is newly developed with construction being complete in September of 2023. In a Newly developed portion of south Lubbock close to the new Cooper high school, and red feather private golf course.', 'Competition:': 'Business is in a prime location, located in new developments and fewer competitors. Within a 5-mile radius there is 1 other gym.', 'Growth & Expansion:': 'Month to Month the Gym produces an average growth rate increasing from 7-12 percent.  Churn rates for the gym ranges from 4.5-8 percent month to month.', 'Support & Training:': 'Current owner will provide 1 week of training and hands on teaching mixed from the current management and with the owner.', 'Reason for Selling:': 'Attending Nurse Practitioner School in Austin.', 'Business Website:': 'https://zeusfitnesslbk.com/'}",Business Opportunity,"The business is an established gym and does not require much from the owner in terms of day-to-day operations. However, it does not meet Cayuga Lake Capital's financial requirement of $2m to $20m in revenue and $500k to $2m in earnings. The business is lucrative and a promising venture, but it lacks some fundamentals like stable operating history of 5+ years and predictable recurring revenues.",3
1237,Premier Hill Country Event Venue – A Proven Income Generator,Event Venue,740000,740000,USD,,316000,,0.427,2.3418,https://www.bizbuysell.com/Business-Opportunity/premier-hill-country-event-venue-a-proven-income-generator/2321733/,2321733,,Texas,10000.0,Added Anytime,2017.0,Transworld Business Advisors,"{'Asking Price:': '$750,000', 'Cash Flow:': '$316,000', 'Gross Revenue:': '$740,000', 'EBITDA:': 'N/A', 'FF&E:': '$100,000', 'Inventory:': 'N/A', 'Real Estate:': '$2,300,000*', 'Established:': '2017'}","Discover an incredible opportunity to own a thriving event venue business with a proven track record of success. This property is a highly sought-after destination, hosting over 120 events annually and offering exceptional growth potential in the booming events industry. Nestled in a scenic and tranquil setting, the venue features multiple versatile spaces designed to accommodate a wide range of celebrations, from weddings to corporate retreats. With premium amenities, professional staff, and a reputation for excellence, this turnkey business is poised for immediate profitability and future expansion. This is a rare chance to acquire a well-established, high-revenue business that continues to outperform in its market. Inquire for more details and learn how you can buy a business for as little as 10% down on qualified SBA listings or how to use creative financing options to get a deal done! At Transworld Business Advisors, we are the most active business brokerage in the country - listing and selling the most businesses in the state. Get added to our buyer list today to receive notifications as businesses with your criteria hit the market!","{'Inventory:': 'Included in asking price', 'Real Estate:': 'Owned', 'Building SF:': 'Not included in asking price', 'Employees:': '10,000', 'Furniture, Fixtures, & Equipment (FF&E):': '5', 'Support & Training:': 'Included in asking price', 'Reason for Selling:': 'Yes, 4 Weeks Included.'}",Business Opportunity,"The business shows promising revenue and cash flow that fit within the acquisition criteria of Cayuga Lake Capital, making it an attractive potential investment. However, the lack of an explicit SDE and high employee count may be areas of concern. The business's profitable track record in the consistent event venues industry and position for potential growth aligns well with the preference for non-cyclical services in fragmented industries.",8
1238,"Two Premium Fitness Studios in Dallas, TX",Boutique Fitness Studios,1147000,1147000,USD,,97060,,0.0846,11.8174,https://www.bizbuysell.com/Business-Opportunity/two-premium-fitness-studios-in-dallas-tx/2321707/,2321707,Dallas,Texas,30.0,Added Anytime,2022.0,Transworld Business Advisors,"{'Asking Price:': '$399,000', 'Cash Flow:': '$97,060', 'Gross Revenue:': '$1,147,000', 'EBITDA:': 'N/A', 'FF&E:': '$152,640', 'Inventory:': '$7,000', 'Rent:': '$14,700', 'Established:': '2022'}","Discover an exceptional investment opportunity with two well-established boutique fitness studios located in Dallas, Texas. Founded in 2017, these thriving studios specialize in offering high-energy indoor cycling classes, combining rhythm-based rides with advanced performance-tracking technology to deliver an engaging and results-driven experience. Strategically positioned in prime locations, these studios cater to a loyal customer base of young professionals and families. With proven revenue streams, a strong community of active members, and recognition as top performers on platforms like ClassPass, this business offers both stability and growth potential. Supported by the global brand power of a leading fitness franchise, this is an ideal opportunity for an investor or fitness enthusiast looking to enter or expand in the growing boutique fitness market. Inquire for more details and learn how you can buy a business for as little as 10% down on qualified SBA listings or how to use creative financing options to get a deal done! At Transworld Business Advisors, we are the most active business brokerage in the country - listing and selling the most businesses in the state. Get added to our buyer list today to receive notifications as businesses with your criteria hit the market!","{'Location:': 'Dallas, TX', 'Inventory:': 'Included in asking price', 'Real Estate:': 'Leased', 'Building SF:': '6,469', 'Lease Expiration:': 'N/A', 'Employees:': '30', 'Furniture, Fixtures, & Equipment (FF&E):': 'Included in asking price', 'Facilities:': 'Lease Terms Options: assumable and renewal options available\n\nLease Expiration Dates: 6/2026 and 7/2028', 'Support & Training:': 'Yes, 4 Weeks Included.', 'Reason for Selling:': 'Personal Matters', 'Franchise:': 'This business is currently an established franchise'}",Business Opportunity,"The business is a set of boutique fitness studios situated in prime locations, offering potential for stability and growth. However, the business does not fall within the preferred revenue and seller earnings range of Cayuga Lake Capital acquisition criteria. The business is relatively new, established in 2022, which does not align with the preference for a stable operating history of 5+ years.",5
1239,Must Sell! Turnkey Pan-Asian Restaurant with Growth Potential,Restaurant,558886,558886,USD,,197196,,0.3528,2.8342,https://www.bizbuysell.com/Business-Opportunity/must-sell-turnkey-pan-asian-restaurant-with-growth-potential/2315598/,2315598,Austin,Texas,6.0,Added Anytime,2003.0,Transworld Business Advisors,"{'Asking Price:': '$155,000', 'Cash Flow:': '$197,196', 'Gross Revenue:': '$558,886', 'EBITDA:': 'N/A', 'FF&E:': '$100,000', 'Inventory:': 'N/A', 'Rent:': '$3,700', 'Established:': '2003'}","** Make Offer! Fire Sale ** Step into the shoes of a proud owner of a thriving pan-Asian restaurant that’s been delighting the community for over 20 years. Known for its fresh, fast, and flavorful dishes, this local staple offers a diverse menu that keeps customers coming back for more. Imagine being at the helm of a business that effortlessly caters to a wide range of tastes and cravings! But here’s the kicker: this isn’t just a restaurant—it’s a golden opportunity. The business has already more than doubled its previous revenue and is situated in a neighborhood poised for explosive growth. With major construction and a new shopping hub on the horizon, the foot traffic and visibility will skyrocket, setting the stage for your success. This is your chance to secure a turnkey operation in a rapidly developing area and ride the wave of its bright future. Whether you’re looking to expand your portfolio or make your mark in the culinary world, this is the perfect time to act. After all, opportunities like this don’t stay on the table for long. Seller Financing Available for a Well-Qualified Buyer. At Transworld Business Advisors, we are the most active business brokerage in the country - listing and selling the most businesses in the state. Get added to our buyer list today to receive notifications as businesses with your criteria hit the market!","{'Location:': 'Austin, TX', 'Real Estate:': 'Leased', 'Building SF:': '1,400', 'Lease Expiration:': '10/1/2027', 'Employees:': '6', 'Furniture, Fixtures, & Equipment (FF&E):': 'Included in asking price', 'Financing:': 'Seller Financing Available for a Well-Qualified Buyer.', 'Support & Training:': 'Yes, 8 Weeks Included.', 'Reason for Selling:': 'Other Opportunities'}",Business Opportunity,"The business is a well-recognized pan-Asian restaurant, with 20 years of credibility and a loyal customer pool, fulfilling Cayuga Lake Capital's requirement for repeated revenue. With revenues within the ideal range, but the seller's earnings not being specified, there might be a need for further scrutiny. The establishment also offers room for growth, with major upcoming developments expected to increase foot traffic and visibility significantly.",7
1240,Prime Location: High-Traffic Shipping Store for Sale,Postal Services,168565,168565,USD,,52000,,0.3085,3.2416,https://www.bizbuysell.com/Business-Opportunity/prime-location-high-traffic-shipping-store-for-sale/2312537/,2312537,Dallas,Texas,1.0,Added Anytime,1986.0,Transworld Business Advisors,"{'Asking Price:': '$125,000', 'Cash Flow:': '$52,000', 'Gross Revenue:': '$168,565', 'EBITDA:': 'N/A', 'FF&E:': '$41,959', 'Inventory:': '$1,691', 'Rent:': '$5,040', 'Established:': '1986'}","Prime Location, Ideal Opportunity. This well-established postal services business offers expert packing, shipping, and mailbox rentals. Perfectly situated across from a college campus and near major business centers, it enjoys a steady flow of walk-in and recurring customers. With a motivated seller and a booming industry, this is an excellent opportunity with unlimited growth potential. Seller Financing Available for a Well-Qualified Buyer. Inquire for more details and learn how you can buy a business for as little as 10% down on qualified SBA listings or how to use creative financing options to get a deal done! At Transworld Business Advisors, we are the most active business brokerage in the country - listing and selling the most businesses in the state. Get added to our buyer list today to receive notifications as businesses with your criteria hit the market!","{'Location:': 'Dallas County, TX', 'Inventory:': 'Included in asking price', 'Real Estate:': 'Leased', 'Building SF:': '955', 'Lease Expiration:': '12/1/2025', 'Employees:': '1', 'Furniture, Fixtures, & Equipment (FF&E):': 'Included in asking price', 'Facilities:': 'Lease Terms Options: Renewable, Transferrable', 'Financing:': 'Seller Financing Available for a Well-Qualified Buyer.', 'Support & Training:': 'Yes, 4 Weeks Included.', 'Reason for Selling:': 'Retirement'}",Business Opportunity,"The company is well-established in postal services with a steady flow of walk-in and recurring customers. While its cash flow is below Cayuga Lake Capital’s preferred acquisition range, it offers potential for growth and is located in a prime area. The owner's motivation to retire may also favor a successful transition. However, more information is needed about the business’s operating expenses and revenue trends to fully assess alignment with Cayuga Lake’s preferred profile.",5
1241,Profitable and Turnkey Picture Frame Business in Lubbock,Custom picture framing service,243350,243350,USD,,31362,,0.1289,7.7594,https://www.bizbuysell.com/Business-Opportunity/profitable-and-turnkey-picture-frame-business-in-lubbock/2311668/,2311668,Lubbock,Texas,3.0,Added Anytime,1981.0,TRANSWORLD BUSINESS ADVISORS OF HOUSTON,"{'Asking Price:': '$115,000', 'Cash Flow:': '$31,362', 'Gross Revenue:': '$243,350', 'EBITDA:': 'N/A', 'FF&E:': '$25,000', 'Inventory:': '$10,000', 'Rent:': '$2,342 per Month', 'Established:': '1981'}","TRANSWORLD BUSINESS ADVISORS OF HOUSTON. LISTING REF # 76931-675803 The business offers a comprehensive range of services to preserve, enhance, and beautifully showcase your cherished items. Their custom picture framing service provides tailored solutions for artwork, photographs, and memorabilia, with a vast selection of frame styles and finishes to complement your piece and décor. They also specialize in canvas stretching, expertly mounting loose or rolled canvases onto sturdy wooden stretcher bars for a taut and polished display. For delicate handmade textiles like needlepoint and cross-stitch, they provide precision stretching and mounting to protect the integrity of these intricate works while presenting them elegantly.","{'Location:': 'Lubbock County, TX', 'Inventory:': 'Included in asking price', 'Real Estate:': 'Leased', 'Building SF:': '2,342', 'Lease Expiration:': '5/30/2028', 'Employees:': '3', 'Furniture, Fixtures, & Equipment (FF&E):': 'Included in asking price', 'Facilities:': 'Facilities: Located in a strip center proximal to Loop 289.', 'Competition:': 'Biggest competition is from a few big box stores.', 'Growth & Expansion:': 'Potential growth opportunities for the business include expanding into online sales, which would allow the company to reach a broader customer base by offering custom frames, art prints, and framing services to a nationwide or even global market. This could involve developing an easy-to-use online platform with tools for customers to visualize their frames and access virtual consultations. Additionally, the business could strengthen relationships with interior designers, positioning itself as a reliable resource for framing solutions.', 'Support & Training:': 'Number of Weeks Seller Will Offer Training: 3', 'Reason for Selling:': 'Moving on to other things'}",Business Opportunity,"The business has a steady operating history but it's revenue and seller earnings are below Cayuga Lake Capital's acquisition criteria. However, the company's service is not cyclical and seems to have a customer base for recurring revenue. The industry fragmentation is unclear, but given that the biggest competitors are big box stores, this might imply a certain degree of fragmentation.",5
1242,Award-Winning Franchise Business for Sale,Franchise,580836,580836,USD,,84116,,0.1448,6.9052,https://www.bizbuysell.com/Business-Opportunity/award-winning-franchise-business-for-sale/2310954/,2310954,DFW,Texas,4.0,Added Anytime,2015.0,Transworld Business Advisors,"{'Asking Price:': '$210,000', 'Cash Flow:': '$84,116', 'Gross Revenue:': '$580,836', 'EBITDA:': 'N/A', 'FF&E:': '$18,073', 'Inventory:': 'N/A', 'Rent:': 'N/A', 'Established:': '2015'}","This established brand is the first of its kind in the DFW area and is part of a growing franchise. This exciting opportunity is perfect for entrepreneurs looking to build on a brand's strong foundation renowned for its popular products and loyal customer base. The business has seen consistent growth in revenue for nearly a decade and offers substantial room for growth. Inquire for more details and learn how you can buy a business for as little as 10% down on qualified SBA listings or how to use creative financing options to get a deal done! At Transworld Business Advisors, we are the most active business brokerage in the country - listing and selling the most businesses in the state. Get added to our buyer list today to receive notifications as businesses with your criteria hit the market!","{'Real Estate:': 'Leased', 'Building SF:': '3,500', 'Lease Expiration:': '12/31/2024', 'Employees:': '4', 'Furniture, Fixtures, & Equipment (FF&E):': 'Included in asking price', 'Support & Training:': 'Yes, 6 Weeks Included.', 'Reason for Selling:': 'Personal Matters', 'Franchise:': 'This business is currently an established franchise'}",Business Opportunity,"This franchise brand in the DFW area presents a good investment opportunity. The business has a strong customer base and consistent revenue growth, offering room for further growth. The seller's earnings are solid and within Cayuga Lake Capital's target range, making it a potentially profitable acquisition.",7
1243,Multi-Location Restaurant Business for Sale,Restaurant,3428504,3428504,USD,,920085,,0.2684,3.7263,https://www.bizbuysell.com/Business-Opportunity/multi-location-restaurant-business-for-sale/2309671/,2309671,Harris County,Texas,50.0,Added Anytime,2023.0,Transworld Business Advisors,"{'Asking Price:': '$2,600,000', 'Cash Flow:': '$920,085', 'Gross Revenue:': '$3,428,504', 'EBITDA:': 'N/A', 'FF&E:': '$450,000', 'Inventory:': '$10,000', 'Rent:': '$25,000', 'Established:': '2023'}","*Price Reduced!* This sale comprises three highly profitable locations of a thriving restaurant, each in a high-traffic area with a loyal customer base and robust revenue streams. This sale offers turnkey operations and significant expansion opportunities that are ideal for entrepreneurs or investors seeking a scalable venture. Seller Financing Available for a Well-Qualified Buyer. At Transworld Business Advisors, we are the most active business brokerage in the country - listing and selling the most businesses in the state. Get added to our buyer list today to receive notifications as businesses with your criteria hit the market!","{'Location:': 'Harris County, TX', 'Inventory:': 'Included in asking price', 'Real Estate:': 'Leased', 'Building SF:': '3,000', 'Lease Expiration:': 'N/A', 'Employees:': '50', 'Furniture, Fixtures, & Equipment (FF&E):': 'Included in asking price', 'Facilities:': 'Lease Expiration: Varies, but roughly mid year 2025', 'Financing:': 'Seller Financing Available for a Well-Qualified Buyer.', 'Support & Training:': 'Yes, 2 Weeks Included.', 'Reason for Selling:': 'Other Opportunities'}",Business Opportunity,"The venture in question appears to be a promising acquisition for Cayuga Lake Capital, as it has strong revenue streams and seller earnings falling into the desired range, showing financial stability and appeal to buyers. The business operates in the food and beverage industry, which can be both cyclical and fragmented, a trait that may not align with Cayuga Lake Capital's preferences. The offered seller financing could be an indication of the owner's motivation to retire or step back, which aligns with the acquisition criteria. However, more information on capital expenditures and the cyclicality of the restaurant business would be needed for a comprehensive assessment.",7
1244,"Profitable, Established Bubble Tea Shop with Full Kitchen",Food & Beverage: Bubble Tea,360000,360000,USD,,120000,180000,0.3333,3.0,https://www.bizbuysell.com/Business-Opportunity/profitable-established-bubble-tea-shop-with-full-kitchen/2308960/,2308960,San Antonio,Texas,5.0,Added Anytime,2023.0,,"{'Asking Price:': '$300,000', 'Cash Flow:': '$120,000', 'Gross Revenue:': '$360,000', 'EBITDA:': '$180,000', 'FF&E:': '$70,000', 'Inventory:': '$50,000', 'Rent:': '$3,670 per Month', 'Established:': '2023'}","Are you ready to take over a thriving, profitable business in an unbeatable location? This bubble tea shop, nestled right next to a major university and just off a busy highway, is the perfect opportunity for someone looking to step into a business that’s already set up for success. With a steady flow of customers—students, locals, and highway traffic—the shop consistently pulls in $6,000/month in profit. It’s got a strong, loyal customer base and plenty of room to grow, especially with the full kitchen that allows you to offer a variety of tasty food items alongside the delicious bubble teas. What makes this place special: Profitable and Established: $6,000/month in profit means you’re stepping into a business with solid numbers and room for growth. Prime Location: Right next to a busy university, and just off a major highway—this shop is perfectly positioned for foot traffic and convenience. Full Kitchen: Equipped with everything you need to offer a full menu—not just bubble tea but food as well, increasing potential revenue. Ready to Go: It’s a turnkey business, so you can start right away without the hassle of setting up or making changes. Great Reputation: The shop has built a loyal following thanks to its high-quality drinks and friendly atmosphere. If you’re looking for an opportunity to own a well-loved bubble tea spot in a high-traffic area with solid profits, this is it. The hard work is already done, and the future is looking bright for the next owner!","{'Location:': 'San Antonio, TX', 'Inventory:': 'Included in asking price', 'Real Estate:': 'Leased', 'Building SF:': '1,800', 'Lease Expiration:': '4/1/2030', 'Employees:': '5', 'Furniture, Fixtures, & Equipment (FF&E):': 'Included in asking price', 'Facilities:': 'This bubble tea shop comes fully equipped with everything needed for smooth operation:\r\nFully Equipped Kitchen with blenders, tea brewing equipment, refrigerators, and prep tables for both drinks and food.\r\nModern POS System for efficient order processing and inventory management.\r\nComfortable Seating & Décor to create a welcoming atmosphere for customers.\r\nProfessional Signage & Branding to attract attention and build the shop’s identity.\r\nStock & Inventory of premium teas, tapioca pearls, syrups, and other essential ingredients.', 'Growth & Expansion:': 'The full kitchen is perfect for expanding the menu to meet the growing demand from international students. You can easily add more diverse food options, such as popular dishes from different cultures, to cater to the diverse tastes of the student population and create even more buzz around your shop. This would not only boost sales but also build a wider customer base.', 'Support & Training:': 'To ensure a smooth transition, the current owner will provide two weeks of comprehensive training to the new owner. This training will cover all aspects of the business, from daily operations and menu preparation to customer service and managing inventory.', 'Reason for Selling:': 'The current owner is relocating out of the city due to personal commitments and'}",Business Opportunity,"This bubble tea shop has a strong financial profile based on the figures presented, with promising profitability and revenue, placing it within Cayuga Lake Capital's defined acquisition criteria. Its location in a high-traffic area and established, loyal customer base provides it with steady, recurring revenues. Despite a lack of information regarding the owner's motivation, the business's substantial growth potential, combined with a motivated seller, gives it a strong appeal as an acquisition target.",7
1245,"Established Austin ""Central Texas"" Roofing Company",Roofing,,,USD,,,,,,https://www.bizbuysell.com/Business-Opportunity/established-austin-central-texas-roofing-company/2308299/,2308299,Austin,Texas,1099.0,Added Anytime,1997.0,,"{'Asking Price:': '$150,000', 'Cash Flow:': 'N/A', 'Gross Revenue:': 'N/A', 'EBITDA:': 'N/A', 'FF&E:': '$5,000', 'Inventory:': '$20,000', 'Rent:': '$600 per Month', 'Established:': '1997'}","track record with many years and no complaints on the BBB, many 5 star reviews on Google (w no bad reviews) and Yelp in the Austin, and Central Texas markets. I never allowed a complaint because I project managed every job. Read Google reviews to verify. I've sold commercial and residential and subcontracted the labor to over 10 high quality and insured local 1099 crews. This allows for efficient operations without the need for a large, permanent staff. My subs are certified by Carlisle, Duro-last, GAF, and OC. We are certified by many manufacturer's to pull there NDL warranties also. The business is primed for fast growth with the right investment. Any marketing budget injects a surge of calls. There is repeat business that comes in and referrals especially after a hailstorm. There’s untapped potential in commercial accounts with local owners, something I never pursued despite demand. Oreillys auto is one that continues to call. If a buyer wanted to invest in full time repair crews, the commercial repair business is lucrative. The established website is on Google maps and Google Guaranteed and Yelp. The phone system is easily transferred and CRM with photos and files. Google,BBB, and advertising platforms will allow a name change and brand migration if you wanted to keep the reviews and history. Austin has had hailstorms every year for 6 years, creating a lucrative market. National roofers from the DFW and Colorado are setting up shop here, looking to capitalize on this demand. For a larger company looking to sell 2 to 5 million in roofing projects after just one hailstorm, acquiring this established local business with this reputation would be a perfect entry point. The credibility, installer connections, and 5 star market presence is what the right buyer needs to hit the ground running as opposed to starting from scratch. I have only happy customers because I managed every job which is harder for a large company to do. When looking at the website, one thinks they're dealing with a 10 million dollar contractor because of the professionalism. Whether your an experienced roofing company looking to enter this lucrative market or an entrepreneur ready to grow the business further, this is a low-risk, high-reward opportunity. I’m open to staying on as a consultant or commission-based sales rep during a transition period, ensuring a smooth handoff and offering my expertise to help the new owner hit the ground running. Alternatively, if the buyer is experienced and ready to take full control, I’m happy to step aside and get out of the way. This isn’t a big cash flow business unless deals are being actively sold, but for the right buyer with a growth mindset and resources, it could be a goldmine. I've handled high-profile projects, like the Austin Police roof, Local ER Hospitals, Storage facilities, Carls Juniors, and also many residential projects over the years entirely through subcontracting. I've also left town for a month and sold after hurricanes for other contractors. This is why its never scaled. The office I rent is tiny and the warehouse storage i rent is also small because I try not to store extra materials. But no one goes to your office in this business. All of this can be done from your home virtually or I can help you with many local sales reps and installers if you wanted to expand and grow quickly. If you wanted to keep me on as an equity only owner with a small percentage and only pay me a commission of my sales, all is negotiable. I am open to building this business for you with the right investment. If the right investor wants to inject $750k to $1 million into the business and have a majority of the control. I will do most of the work and grow this business for you quickly in 3 to 5 years. With commercial accounts, doing over 10 million a year is easily realised in this market within 3 years.","{'Location:': 'Austin, TX', 'Inventory:': 'Included in asking price', 'Real Estate:': 'Leased', 'Building SF:': 'N/A', 'Lease Expiration:': 'N/A', 'Employees:': '1099', 'Furniture, Fixtures, & Equipment (FF&E):': 'Included in asking price', 'Facilities:': 'Truck negotiable', 'Competition:': 'Austin is booming! The competition is decent in residential. The growth potential for building a commercial roofing business is huge! This takes more money to start but then you can stop relying on google and online advertisers as its relationship based. The Austin Construction boom has no end in sight. With the right capital ($750k to 1.5 million),the Commercial roofing market is where the real growth and money is. Residential is good for new construction with high end homes (metal and tile). Invest with me and I can teach you the blueprint.', 'Growth & Expansion:': 'Huge for tech savvy entrepreneurs. Austin is a tech savvy city. Only cons is traffic is stressful because the city will not stop growing. Very lucrative for a motivated investor.', 'Financing:': 'Negotiable. $50k down down for the right investor', 'Support & Training:': 'Stay on for several months as a commission only sales rep and consultant. Introduce you to all suppliers and subcontractors. Stay on as an employee option or a small equity owner to the right investor.', 'Reason for Selling:': 'To build Ai webtools for roofers and focus on this. Option to stay on as your em'}",Business Opportunity,"The business under consideration is a roofing company based in Austin that has a solid track record, relying on subcontractor crews instead of permanent employees. Although the business doesn't meet some Cayuga Lake Capital acquisition criteria such as specific revenue and seller earnings, it shows potential growth with the right investment and the location is in a lucrative market due to frequent hailstorms. It's advisable for potential investors to verify the demand for commercial accounts, which the previous owner hadn't pursued, and consider the seller's offer to be a consultant or commission-based sales rep during a transition period.",6
1246,Established Schlotzsky’s/Cinnabon fast casual restaurant,Fast Casual Restaurant,1800000,1800000,USD,,,0,,,https://www.bizbuysell.com/Business-Opportunity/established-schlotzskys-cinnabon-fast-casual-restaurant/2183933/,2183933,Austin,Texas,20.0,Added Anytime,2001.0,,"{'Asking Price:': '$1,100,000', 'Cash Flow:': 'N/A', 'Gross Revenue:': '$1,800,000', 'EBITDA:': '$0', 'FF&E:': '$300,000', 'Inventory:': '$50,000', 'Rent:': '$10,000 per Month', 'Established:': '2001'}","Schlotzsky's/Cinnabon long time franchisee. New location at 8900 S. Congress Ave.  Established fast casual restaurant in Austin Texas. $1,800,000 in sales.  Great 10 year lease with 5 year options. Financials can be reviewed for serious buyer.  Reason for sale is retirement.  We have been a Schlotzsky's franchisee since 1997!","{'Location:': 'Austin, TX', 'Inventory:': 'Included in asking price', 'Real Estate:': 'Leased', 'Building SF:': '2,600', 'Lease Expiration:': 'N/A', 'Employees:': '20', 'Furniture, Fixtures, & Equipment (FF&E):': 'Included in asking price', 'Facilities:': 'Includes all equipment.', 'Competition:': 'Austin is one of the fastest growing cities in the US.  Great Market in South Austin. Near IH35.', 'Growth & Expansion:': 'Also have rights to open new location.', 'Financing:': 'With bank approval', 'Support & Training:': ""Schlotzsky's Corporate training school as well as in store training."", 'Reason for Selling:': 'Retirement. We have been Schlotzskys Franchisees for 27 years.', 'Franchise:': 'This business is currently an established franchise'}",Business Opportunity,"The listed business has decent revenue of $1,800,000, but the EBITDA is $0 which may indicate poor profitability. The business was established in 2001, so it has a long standing history. However, with the owner retiring and it being a franchise, future success will be highly dependent on the new ownership and their ability to uphold the franchise standards.",7
