,Name,Industry,Revenue,Purchase Price,Currency,SDE,Cash Flow,EBITDA,Margin,Multiple,URL,Product ID,City,State,Number of Employees,Date Added,Year Established,Listed By,Listing Financials,Listing Description,Listing Details,Type of Listing,ChatGPT Brief Analysis,ChatGPT Rating
722,Updated Equipment! Remodeled Laundromat in Busy Area of Dallas,Laundry Services,180000,180000,USD,,,,,,https://www.bizbuysell.com/Business-Opportunity/updated-equipment-remodeled-laundromat-in-busy-area-of-dallas/2223847/,2223847,Dallas,Texas,,Added Anytime,2004.0,Transworld Business Advisors,"{'Asking Price:': '$650,000', 'Cash Flow:': 'N/A', 'Gross Revenue:': '$180,000', 'EBITDA:': 'N/A', 'FF&E:': '$200,000', 'Inventory:': 'N/A', 'Rent:': '$8,208 per Month', 'Established:': '2004'}","Dreaming of owning a business that combines profitability with purpose? Imagine being at the forefront of an essential service, providing a fundamental need to your community while generating steady income. Picture the satisfaction of offering convenience and cleanliness in one place, all while enjoying the perks of being your own boss. This recently remodeled laundromat is worth a look. Updates include computerized wash and fold and soap sales. They have also added pick up and delivery service and dry cleaning service, for more revenue streams. A recently installed ATM machine offers even more convenience for customers. Laundromat ownership could be yours. Don't wait-inquire today. Inquire for more details and learn how you can buy a business for as little as 10% down on qualified SBA listings or how to use creative financing options to get a deal done! At Transworld Business Advisors, we are the most active business brokerage in the country - listing and selling the most businesses in the state. Get added to our buyer list today to receive notifications as businesses with your criteria hit the market!","{'Location:': 'Dallas, TX', 'Real Estate:': 'Leased', 'Building SF:': '3,800', 'Lease Expiration:': '10/16/2030', 'Furniture, Fixtures, & Equipment (FF&E):': 'Included in asking price', 'Support & Training:': 'Yes, 4 Weeks Included.', 'Reason for Selling:': 'Other Opportunities'}",Business Opportunity,"This laundromat business fits the recurring revenue criterion of Cayuga Lake Capital with multiple revenue streams including wash and fold, soap sales, and an ATM machine, signaling a loyal customer base. The business's revenue, however, is significantly below Cayuga's preferred range. Additionally, the business's profitability and seller earnings are unclear, making it difficult to fully assess the investment potential according to Cayuga's financial criterion.",5.0
723,Established Home Repair and Remodeling Business - Price Drop!,Home Repair and Renovation,183094,183094,USD,,111239,,0.6076,1.646,https://www.bizbuysell.com/Business-Opportunity/established-home-repair-and-remodeling-business-price-drop/2245652/,2245652,League City,Texas,2.0,Added Anytime,1985.0,TRANSWORLD BUSINESS ADVISORS OF HOUSTON,"{'Asking Price:': '$299,000', 'Cash Flow:': '$111,239', 'Gross Revenue:': '$183,094', 'EBITDA:': 'N/A', 'FF&E:': '$5,310', 'Inventory:': 'N/A', 'Established:': '1985'}","TRANSWORLD BUSINESS ADVISORS OF HOUSTON. LISTING REF # 76931-910234 This acquisition opportunity is for the top-rated home repair and renovation business in the surrounding area. Led by a single business owner, the company has been in business for 40 years and is the “name to know” in the community. It specializes in the residential remodeling market with the capability to complete interior and exterior projects, including room remodels, concrete patios, painting, sheetrock, and everything in between, as well as handyman and repair work. With experience completing remodeling construction projects up to $165,000 in value, Seller takes pride in providing timely, quality work and unparalleled customer service. Despite his lack of marketing activities, Seller receives several calls per day to do remodeling and repair work for home- and condo-owners – typically repeat customers and referrals – across the area. His role is that of a General Contractor, scoping, bidding and overseeing the work, which is primarily completed by two dedicated subcontractors and, when needed, a network of specialist subcontractors. The business consistently does $200,000 in annual revenues, with spikes from freeze and similar weather events resulting in double and nearly triple those revenues (see 2021, $500,750 in revenues). The current owner is literally turning down work, including commercial handyman and repair work, having built a business that is overrun with calls and inquiries. Weather events like the one we just experienced create massive demand, making now the ideal time to acquire this business. Seller is ready to retire and to place the business into a safe pair of hands with an extended transition for his loyal clientele.","{'Location:': 'League City, TX', 'Inventory:': 'Included in asking price', 'Employees:': '2', 'Furniture, Fixtures, & Equipment (FF&E):': 'Included in asking price', 'Facilities:': 'Facilities:\tWorks from home (Home Based)', 'Competition:': 'Strongest name in remodeling in the area, with room for geographical expansion', 'Growth & Expansion:': 'Strong growth potential from advertising, incremental services and staff', 'Support & Training:': 'Number of Weeks Seller Will Offer Training: 8', 'Reason for Selling:': 'Retirement', 'Home-Based:': 'This business is currently Home-Based'}",Business Opportunity,"This business, as a top-rated home repair and renovation entity in the area, possess a reputable status in the community. However, it doesn't meet the financial acquisition criteria of Cayuga Lake Capital as the revenue and earnings fall short. Yet, the business appealing factors are a stable operating history, repeat revenues from loyal customers, and a motivated owner looking for retirement.",6.0
724,Profitable Repair & Restoration Franchise in Dallas-Fort Worth,Furniture Restoration,,,USD,,,,,,https://www.bizbuysell.com/Business-Opportunity/profitable-repair-and-restoration-franchise-in-dallas-fort-worth/2245593/,2245593,Dallas,Texas,1.0,Added Anytime,2003.0,,"{'Asking Price:': '$109,000', 'Cash Flow:': 'N/A', 'Gross Revenue:': 'N/A', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': 'N/A', 'Established:': '2003'}","A business that's ALWAYS in demand! When leather, plastic and vinyl wear out, people want to REPAIR it not replace it. Our restoration services save customers both time and money by offering an alternative to replacing their damaged couches and chairs, car and marine components, commercial furniture and more. Our on-site services make it more convenient and faster in getting their items back into great looking and working shape again. As an added benefit, our services help prevent thousands of items from ending up in landfills each year which helps preserve mother nature. You'll step into a business where you delight customers by transforming worn-out leather, plastic, and vinyl into rejuvenated, like-new products. This mobile service franchise has been servicing the Dallas Fort Worth area for over 20 years. The business serves a wide range of industries including automotive, furniture, commercial, and residential. If you're looking for a low-investment business that gives you flexible work-life balance this is it! Reach out for more information. What's included? --Extensive database of loyal customers. --Established relationships with local businesses and institutions. --Comprehensive initial training and ongoing support. --Proprietary products and equipment essential for your success. --A strong online presence and marketing support from the franchise brand. This is more than just a business opportunity; it’s a chance to join a family of entrepreneurs who are passionate about making things new again. If you’re looking for a rewarding career with a reputable brand, the Fibrenew franchise in Dallas-Fort Worth is your perfect match. Don’t miss out on owning a piece of this dynamic and growing market. Contact us today to learn more about this exciting opportunity and take the first step toward owning your own successful Fibrenew franchise.","{'Location:': 'Dallas, TX', 'Employees:': '1', 'Facilities:': 'This is a home based business. All supplies and materials will be purchased from the franchise.', 'Competition:': 'HUGE opportunity. Nominal competition. This location has been open for 20 years and has built incredibly strong customer relationships.', 'Growth & Expansion:': 'Tremendous opportunity to continue growing and expanding.', 'Support & Training:': 'You will get full training onsite at the franchise headquarters and well as ongoing field support, weekly workshops and annual seminars.', 'Reason for Selling:': 'owner is now in a different state and starting up the franchise there', 'Franchise:': 'This business is currently an established franchise'}",Business Opportunity,"The listed business operates in the furniture restoration industry, offering on-site services encompassing leather, plastic, and vinyl repairs, which adds a sustainability angle to its value proposition. The establishment has a 20-year history in Dallas, Texas, with an extensive database of loyal customers and established local relationships; however, it falls short of Cayuga Lake Capital's revenue and seller earnings criteria. Given the growing preference for sustainability and the possibility of expanding the business further, we can see it as an acquisition target, although a deep dive into its financials is strongly suggested.",3.0
725,Profitable and Landmark Quilting Store with Loyal Customer Base,Quilting Store,801770,801770,USD,83157,83157,,0.1037,9.6416,https://www.bizbuysell.com/Business-Opportunity/profitable-and-landmark-quilting-store-with-loyal-customer-base/2245024/,2245024,Fort Bend,Texas,6.0,Added Anytime,,TRANSWORLD BUSINESS ADVISORS OF HOUSTON,"{'Asking Price:': '$249,000', 'Cash Flow:': '$83,157', 'Gross Revenue:': '$801,770', 'EBITDA:': 'N/A', 'FF&E:': '$45,000', 'Inventory:': '$225,000', 'Rent:': '$6,627.84 per Month', 'Established:': 'N/A'}","TRANSWORLD BUSINESS ADVISORS OF HOUSTON. LISTING REF # 76931-523225 ASKING PRICE = $249,000 PLUS Current Inventory This landmark quilt shop has served the Houston quilting community since February of 2004. Financial Performance 2023 Revenue: $801,770 2023 Seller's Discretionary Earnings (SDE): $83,157 Unique Offerings and Initiatives This quilt shop has distinguished itself through innovative and unique offerings, setting it apart from other quilt stores: - Quilting Cruise Vacations: The seller pioneered the concept of annual quilting cruise vacations from the conveniently located port of Galveston. This highly successful initiative includes reserving a conference room on the ship, providing over 20 sewing machines, and offering classes for quilters. - Wild Wild West Shop Hop: Founded in 2004, this event initially involved nine smaller quilt shops, encouraging customers to visit each shop to purchase quilt blocks. It has since expanded into the Greater Houston Shop Hop, encompassing shops from Lake Jackson, Dickinson, Webster, Stafford, Conroe, Montgomery, Tomball and more. - Quilt Festival Shop Hop: The seller is the organizer of this event at the International Quilt Festival at the George R. Brown Convention Center each fall. It features 12 booths selling quilt blocks and designs, with significant booth traffic and sales. - One and Done Event: The seller also founded this popular 5-times-a-year event where customers receive a pre-cut quilt kit, lunch, snacks, drinks and a goodie bag for their fee. While attending, participants enjoy exclusive shop specials, making it a customer favorite. More than just a retail store, this quilt shop is a vibrant part of the quilting community, fostering a sense of belonging and creativity among quilters of all levels. The shop's events and initiatives have created a supportive and enthusiastic customer base, contributing to its success and reputation. Why Purchase This Quilting Store? • Prime Location: Situated on one of the busiest freeways in America, ensuring high visibility and easy access. • Innovative Events: Proven success with unique events that drive customer engagement and sales. • Established Reputation: Known for quality products, exceptional customer service and a strong community presence. • Growth Potential: Opportunities to further expand both in-person and online offerings, building on an already solid foundation and reputation. This is a unique opportunity to acquire a well-established, profitable quilting store with a loyal customer base and significant growth potential.","{'Location:': 'Fort Bend County, TX', 'Inventory:': 'Included in asking price', 'Real Estate:': 'Leased', 'Building SF:': '3,500', 'Lease Expiration:': '4/28/2026', 'Employees:': '6', 'Furniture, Fixtures, & Equipment (FF&E):': 'Included in asking price', 'Facilities:': 'Lease Terms Options: Can extend to 5 years with more options', 'Support & Training:': 'Number of Weeks Seller Will Offer Training: 2', 'Reason for Selling:': 'Retiring'}",Business Opportunity,"The quilting store has shown a stable cash flow and has a recurring income stream from its loyal customer base - a positive criterion for Cayuga Lake Capital. However, it doesn't meet the revenue and seller earnings criteria set by Cayuga Lake Capital. Moreover, the retiring motive of the owner is in alignment with Cayuga Lake's acquisition criteria, thus making the company a potential acquisition.",6.0
726,Full Service Animal Clinic/Surgery Center with Real Estate,Veterinary Services,1400000,1400000,USD,,375000,,0.2679,3.7333,https://www.bizbuysell.com/Business-Opportunity/full-service-animal-clinic-surgery-center-with-real-estate/2220117/,2220117,Plano,Texas,3600.0,Added Anytime,2004.0,,"{'Asking Price:': '$2,850,000', 'Cash Flow:': '$375,000', 'Gross Revenue:': '$1,400,000', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': 'N/A', 'Real Estate:': '$1,200,000', 'Established:': '2004'}",Practice is geared toward an owner operated veterinarian clinic.The Owner has been very succesful practicing in this location since 2004.    Seller financing is available but will be subject to a satisfactory review of buyer's financials.,"{'Location:': 'Plano, TX', 'Real Estate:': 'Owned', 'Building SF:': 'Included in asking price', 'Employees:': '3,600', 'Facilities:': '6', 'Competition:': 'The practice is located in a 3600 sf building on Highway 75 in Plano.  \nReception Area, 3 Exam, Operating room, pharmacy, x-ray, restrooms, breakroom, grooming, laundry, ICU with lab, and 13 indoor runs.', 'Growth & Expansion:': 'Excellent', 'Financing:': ""A buyer could add Urgent or Emergency after hours.  Traffic Count is 195,000.  City will allow a 40' lighted pylon sign for excellent visibility to Central Expresswy."", 'Support & Training:': ""Seller financing is possible with satisfactory review of Buyer's financials."", 'Reason for Selling:': 'Negotiable.'}",Business Opportunity,"The business has a healthy revenue approaching the lower range of Cayuga Lake Capital's purchase criteria. With a stable operating history since 2004 and evident repeat revenue from a consistent customer base, it fits both the financial and company requirements. However, the current owner's motivation for selling is unspecified, leaving uncertainty on that criterion.",6.0
727,"Far North Dallas, TX CPA Practice for Sale",Accounting Services,490000,490000,USD,,98630,,0.2013,4.9681,https://www.bizbuysell.com/Business-Opportunity/far-north-dallas-tx-cpa-practice-for-sale/2244986/,2244986,Dallas,Texas,,Added Anytime,1997.0,,"{'Asking Price:': '$460,000', 'Cash Flow:': '$98,630', 'Gross Revenue:': '$490,000', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': 'N/A', 'Established:': '1997'}","This reputable CPA practice is centrally located in North Dallas and has annual gross revenues of approximately $490,000.  The practice caters to a very high-quality client base composed predominately of small to medium size businesses and loyal individuals. Approximately 80% of the total revenue is derived from businesses and overall, nicely mixed between tax work (38%), audits (12%), accounting/bookkeeping services (40%) to generate steady, year-round income. There is knowledgeable staff in place, including two experienced CPAs, which should make for a smooth transition and lend continuity for the established clientele. With Cloud-based systems and no long-term leases to consider, this practice would be an easy, profitable addition for any firm looking to expand in this desirable market area. It would also be a perfect-sized, turn-key opportunity for an experienced CPA ready to step out on his or her own with a well-established, quality client base.","{'Location:': 'Dallas County, TX'}",Business Opportunity,"The company being analysed fits into the Cayuga Lake Capital Acquisition Criteria in terms of revenue and cash flow, indicating that it is within the desired financial range. Its established history and service industry also make it an attractive acquisition target according to the company criteria. However, no clear information is provided about the owner's profile or capital expenditures, which prevents a full assessment according to the criteria.",7.0
728,"Mailbox, Pack & Ship / Semi-Absentee / Recession Resistant #2318",Shipping & Mailbox Services,,,USD,,64528,,,,https://www.bizbuysell.com/Business-Opportunity/mailbox-pack-and-ship-semi-absentee-recession-resistant-2318/2244972/,2244972,Round Rock,Texas,,Added Anytime,,,"{'Asking Price:': '$135,000', 'Cash Flow:': '$64,528', 'Gross Revenue:': 'N/A', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': 'N/A', 'Rent:': 'N/A', 'Established:': 'N/A'}","This well-established shipping and mailbox business is ready for a hands-on owner to take charge and drive further growth. The current owner manages the business part-time. The buyer would step in as the operator and receive thorough training and support from the seller. The business is in a prime location in a high-traffic shopping area. Recent changes and developments should attract even more customers long term. Launching a new location could cost as much as $300,000 in initial inventory, equipment, and marketing. This opportunity is a steal at nearly half the price! Don't miss out on the chance to be your own boss with this profitable, recession-resistant business. Contact us today for details.","{'Location:': 'Round Rock, TX', 'Real Estate:': 'Leased', 'Building SF:': 'N/A', 'Lease Expiration:': 'N/A', 'Franchise:': 'This business is currently an established franchise'}",Business Opportunity,"The business listing doesn't provide much financial data, so a thorough analysis isn't possible at this stage. However, the asking price is far below the value that would be required to establish a similar business, which might distinguish it as a valuable acquisition opportunity, especially considering its established presence and recent developments. Its status as a franchise could mean it possesses the potential for solid performance and profitability, however more data is needed for a precise evaluation.",6.0
729,"Liquor Store, Property, Inventory - Price $597,700;  SBA Loan Approved",Liquor Store,700000,700000,USD,,133400,,0.1906,5.2474,https://www.bizbuysell.com/Business-Opportunity/liquor-store-property-inventory-price-597-700-sba-loan-approved/2244623/,2244623,Eastland County,Texas,1.0,Added Anytime,1954.0,,"{'Asking Price:': '$297,700', 'Cash Flow:': '$133,400', 'Gross Revenue:': '$700,000', 'EBITDA:': 'N/A', 'FF&E:': '$30,000', 'Inventory:': '$150,000*', 'Real Estate:': '$150,000*', 'Established:': '1954'}","Established Liquor Store.  73 Year Seller Retiring;  Current Owner 15 Years.  No Immediate Competitor;  Property Offered at Market Value.  10,500 Square Feet on .31 Acres+/-.  Excellent Visibility, Signage and Parking.  Well Merchandised Liquor Store.  Good Social Media Presence. Sales $700,000+/-.  Sales Margins 22.6%.  Sales By Department -- Liquor 85%, Beer 10%, Wine 5%.  Owner Operator Business with 1 Employee.  Add Delivery, Lottery, ATM and Wholesale Business -- All will Increase Revenues in the Business. Excellent Package Price:  $597,700.  Business Priced at Only 2.2 Times Cash Flow.  SBA Loan Down Payment Required:  $125,000+/- Email, to request additional information for Listing #244. Note: Complete the "" Contact Seller"" information on this Page. We cannot provide further information by Telephone, until this information is completed. Upon receipt, we will provide the Business Summary Profile, Financial Information and the Address. You may visit as a ""Silent Shopper"" or view on Google Maps.","{'Location:': 'Eastland County, TX', 'Inventory:': 'Not included in asking price', 'Real Estate:': 'Owned', 'Building SF:': 'Not included in asking price', 'Employees:': '10,500', 'Furniture, Fixtures, & Equipment (FF&E):': '1', 'Facilities:': 'Included in asking price', 'Competition:': 'Large Retail Store 10,500 SQ.  Excellent Signage, Visibility and Parking.  Sits on .31 Acres+/-', 'Growth & Expansion:': 'No immediate Competitor.', 'Financing:': 'Expand Product Lines in the Business.  Add Delivery;  Monthly Liquor & Wine Tastings with Entertainment will Increase Traffic and Sales in the Business.', 'Support & Training:': 'The SBA Has Already Approved This Business.  Loan Ready to Go.', 'Reason for Selling:': 'Seller will provide a thorough training period to insure a smooth transition for Buyer, Staff and Clientele.'}",Business Opportunity,"The business has a strong financial history with a stable revenue stream of $700,000+. There's room for growth with potential for expanding product lines, and adding delivery and event offerings. The business has an established market with lack of immediate competitors, making it a positive acquistion target.",7.0
730,"Food Franchise Business Only For Sale in Dallas, TX",Food Franchise,,,USD,,,,,,https://www.bizbuysell.com/Business-Opportunity/food-franchise-business-only-for-sale-in-dallas-tx/2244448/,2244448,Dallas,Texas,,Added Anytime,,Health Issues,"{'Asking Price:': '$100,000', 'Cash Flow:': 'N/A', 'Gross Revenue:': 'N/A', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': 'N/A', 'Established:': 'N/A'}","Food Franchise Business Only For Sale in Dallas, TX Halal Food Sold as well - E2 Business Visa approved as per Seller Address: Near Richardson, TX Business Hours: 11 am – 9 pm Lease Term: 2.5 Years Left (Rent Increases every year) Monthly Revenues: $30,000 Cost Of Goods: $6,500 Monthly Gross Profit: $23,500 / Month Rent of Current Year: $4,878+ $1,386 (NNN) Asking Price for Business Only: $100,000+ Inventory (Approx. $6,000) Approx. Net Income is $7,000 PLUS/ Month after paying all the operating expenses, as per seller. SELLER'S HIGHLIGHT: E2 Visa Eligible business. Transfer fee is approx. $25,000 for the New buyer. 2 Air conditioning units of 6 on and one of 7.5 Ton installed in Aug 2023. Another Brand of Dickey's (Wings Boss) Franchise worth $12,000 included in the asking price. New owner can increase the revenue by starting it. Newly installed bill-board outside worth of $5,500","{'Location:': 'Dallas, TX', 'Reason for Selling:': 'Health Issues', 'Franchise:': 'This business is currently an established franchise'}",Business Opportunity,"This business, located in Dallas, TX, is a food franchise specializing in Halal foods. However, the financials are unclear and don't adhere to the acquisition criteria set by Cayuga Lake Capital regarding revenue and seller earnings. The seller is motivated to sell due to health issues, but the lack of disclosed financial data and unclear profitability present significant risks.",5.0
731,"Gas Station For Sale (Business Only) in Fort Worth, TX",Gas Stations,,,USD,,,,,,https://www.bizbuysell.com/Business-Opportunity/gas-station-for-sale-business-only-in-fort-worth-tx/2244426/,2244426,Fort Worth,Texas,,Added Anytime,,,"{'Asking Price:': '$425,000', 'Cash Flow:': 'N/A', 'Gross Revenue:': 'N/A', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': 'N/A', 'Established:': 'N/A'}","Gas Station For Sale (Business Only) in Fort Worth, TX Brand: Texaco Business Hours: 7 am – 11 pm Lease Term: 3.5 years + 5+ 5 Building Size: Around 2,000 SF Inside Sales: $110,000 (Including Deli Sales)/ Month Fuel Volume: 12,000 Gallons / Month ATM Income: $700 / Month Lotto commission: $400/ Month MISC Income: $3,500/ Month Rent : $7,042 with NNN/ Month Asking Price (Business Only): $425,000 + Inventory (Approx.: $95,000) First Step is to Provide Proof of Funds of $500,000 by replying to Same Email Received from office for next Steps Once Client Receives Address , Next Step is to Visit Site Very Quietly without Talking to anyone at site - Email us back for Next Steps","{'Location:': 'Dallas, TX', 'Reason for Selling:': 'Better Opportunities'}",Business Opportunity,"Despite the missing financial information, this gas station business in Fort Worth, TX has potential as it has multiple streams of income including inside sales, fuel, ATM, lotto commissions, and miscellaneous income. However, the acquisition does not fit within the Cayuga Lake Capital criteria due to insufficient revenue and seller earnings information. Furthermore, the reason for selling is vague and does not explicitly indicate a retirement or a transition into a new role.",3.0
732,"Liquor Store for Sale in Lewisville, TX",Liquor Store,,,USD,,,,,,https://www.bizbuysell.com/Business-Opportunity/liquor-store-for-sale-in-lewisville-tx/2244425/,2244425,Lewisville,Texas,,Added Anytime,,Better Opportunities,"{'Asking Price:': '$99,000', 'Cash Flow:': 'N/A', 'Gross Revenue:': 'N/A', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': 'N/A', 'Established:': 'N/A'}","Liquor Store for Sale in Lewisville, TX Add: Lewisville, TX 75067 Business Hours: Mon – Sat 10am – 9pm Lease Term: 5 years + 5 years. Building Size: 3,000 SF Liquor Sales: $40,000/ Month Lotto commission: $500/ Month MISC Income: $3,500/ Month Rent: $6,878 (including NNN) / Month Asking Price - Business only : $99,000 + Inventory (Approx. $150,000) Once Client Receives Address, Next Step is to Visit Site Very Quietly without Talking to anyone at site - Email us back for Next Steps","{'Location:': 'Dallas, TX', 'Reason for Selling:': 'Better Opportunities'}",Business Opportunity,"The business seems to be a retail liquor store, which could have recurring customers and revenue, according to the Cayuga Lake Capital's acquisition criteria, which is positive. However, the disclosed financials are unclear, making it difficult to understand whether it meets Cayuga Lake Capital's financial criteria, which is a cause for concern. Further, details about the seller's motivations for selling and whether they're looking for a full or almost full exit are unspecified.",5.0
733,"Gas Station for Sale (Business Only) in Fort Worth, TX",Gas Station,,,USD,,,,,,https://www.bizbuysell.com/Business-Opportunity/gas-station-for-sale-business-only-in-fort-worth-tx/2244424/,2244424,Fort Worth,Texas,,Added Anytime,,,"{'Asking Price:': '$179,000', 'Cash Flow:': 'N/A', 'Gross Revenue:': 'N/A', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': 'N/A', 'Established:': 'N/A'}","Gas Station for Sale (Business Only) in Fort Worth, TX Address: Fort Worth, TX 76110 Brand: Unbranded Business Hours: 7 am – 11 pm Lease Term: 3 years + 5+ 5 ? Building Size: Around 2,000 SF Inside Sales: $42,000/ Month Fuel Volume: 5,000 Gallons / Month ATM Income: $200 / Month Lotto commission: $1,300/ Month MISC Income: $12,500/ Month Cigarette Rebate: $600/ Month Rent: $3,700 Including NNN/ Month Asking Price (Business Only): $179,000 + Inventory (Approx.: $60,000) Once Client Receives Address , Next Step is to Visit Site Very Quietly without Talking to anyone at site - Email us back for Next Steps","{'Location:': 'Dallas, TX', 'Reason for Selling:': 'New Oportunities'}",Business Opportunity,"The gas station does not meet Cayuga Lake Capital's acquisition criteria in terms of financials as no revenue, cash flow, or EBITDA information is available. Additionally, there is no data on the company's stability or customer retention, presenting a risk. Given these limitations, it's difficult to assess the business as a potential acquisition target.",2.0
734,"Liquor Store (Business Only) For Sale in Allen , TX",Liquor Store,13746012,13746012,USD,,,,,,https://www.bizbuysell.com/Business-Opportunity/liquor-store-business-only-for-sale-in-allen-tx/2244418/,2244418,Dallas,Texas,,Added Anytime,,Relocation,"{'Asking Price:': '$335,000', 'Cash Flow:': 'N/A', 'Gross Revenue:': 'N/A', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': 'N/A', 'Established:': 'N/A'}","Liquor Store (Business Only) For Sale in Allen , Tx Business Hours: 10 am to 9 pm – Mon-Sat - Closed on Sunday's Lease Term: 5+5+5 Building Size: 4,367 SF Average Liquor Sales: $114,501/ Month Rent: $13,987/ Month Asking Price For Business Only: $335,000 + Inventory As Per Seller, Net Income is $9,961 Plus / Month After Paying rent and all other Operating Expenses First Step is to Provide Proof of $600,000 Funds for our Staff to Provide more info / Next Steps as its all Cash Deal","{'Location:': 'Dallas, TX', 'Reason for Selling:': 'Relocation'}",Business Opportunity,"The business fits within the Cayuga Lake Capital Acquisition Criteria in terms of its industry, being a liquor store, which can typically see recurring or repeat revenues and have loyal customers. However, the financial data is unclear, making it difficult to assess if the business has stable earnings and falls within the desired revenue and seller earnings range. Additionally, the reason for selling is noted as 'relocation', which does not indicate that the owner is seeking to retire or looking for a full exit, potentially conflicting with Cayuga Lake's owner preference criteria.",4.0
735,Coin Laundry and Full-Service Laundry Business for Sale,Laundry Services,637365,637365,USD,,257785,,0.4045,2.4725,https://www.bizbuysell.com/Business-Opportunity/coin-laundry-and-full-service-laundry-business-for-sale/2243686/,2243686,,Texas,8.0,Added Anytime,1990.0,Owners are retiring,"{'Asking Price:': '$1,550,000', 'Cash Flow:': '$257,785', 'Gross Revenue:': '$637,365', 'EBITDA:': 'N/A', 'FF&E:': '$770,000', 'Inventory:': '$2,000', 'Rent:': 'N/A', 'Established:': '1990'}","This full-service laundry business has four locations with which to serve a variety of customers and their varying laundry needs. They offer self-service – that can be paid for with both coins and credit cards, as well as wash and fold laundry, dry cleaning, and commercial laundry services. This impressive business even offers pick-up and delivery. These laundry facilities are the only game in town in a four-county area, making them the go-to business for a vast number of people across a wide area. This business features reliable washers and dryers that can take 2 to 6 loads of laundry at a time, keeping happy customers as they are able to do more laundry in less time.","{'Inventory:': 'Included in asking price', 'Real Estate:': 'Leased', 'Building SF:': 'N/A', 'Lease Expiration:': 'N/A', 'Employees:': '8', 'Furniture, Fixtures, & Equipment (FF&E):': 'Included in asking price', 'Facilities:': 'The real estate provides separate laundry facilities in four distinct locations, with an aggregate of just over 15,000 sf on parcels covering approximately 75,000 sf, and is available for an additional $1,680,000, yielding a total package price of $4,150,000.', 'Competition:': 'These laundry facilities are the only game in town in a four-county area making them the go-to business for a vast number of people across a wide area.', 'Growth & Expansion:': 'The population is continuing to grow in all of these counties. Additional stores could be added.', 'Financing:': '$1,200,000 down/$350K over 120 mos. @ 8%.', 'Support & Training:': 'Will train for 4 weeks @ $0 cost.', 'Reason for Selling:': 'Owners are retiring.'}",Business Opportunity,"The business in question is a full-service laundry service with an established customer base over a large region, which reflects stable revenue and loyal customers, a promising sign for potential investors. It has a lower revenue and seller earnings than the Cayuga Lake Capital Acquisition Criteria suggesting a price renegotiation or additional funding to reach expected targets. The owners' motivation to retire also aligns with the ideal owner profile.",7.0
